Prim,VTX,IDX,Position[0],Position[1],Position[2],Position[3],Diffuse,Specular,Fog,TexCoord0[0],TexCoord0[1],TexCoord0[2],TexCoord0[3],TexCoord1[0],TexCoord1[1],TexCoord1[2],TexCoord1[3],TexCoord2[0],TexCoord2[1],TexCoord2[2],TexCoord2[3]
158,476,128,-0.215,-0.339,4.783,5.776,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.981,0.522,0.418,44.709,0.981,0.522,0.418,44.709,-0.637,-0.231,-0.736,44.709
159,477,134,0.512,-1.718,4.320,5.313,"D3DCOLOR_ARGB(0xff,0xc4,0xc4,0xc4)","D3DCOLOR_ARGB(0xff,0x15,0x15,0x15)",1.000,0.624,0.950,0.418,44.709,0.624,0.950,0.418,44.709,0.938,0.038,0.345,44.709
159,478,135,0.633,-1.705,4.287,5.281,"D3DCOLOR_ARGB(0xff,0x87,0x87,0x87)","D3DCOLOR_ARGB(0xff,0x1f,0x1f,0x1f)",1.000,0.522,0.951,0.418,44.709,0.522,0.951,0.418,44.709,0.018,0.375,0.927,44.709
159,479,136,0.424,-1.061,4.287,5.281,"D3DCOLOR_ARGB(0xff,0xd6,0xd6,0xd6)","D3DCOLOR_ARGB(0xff,0x44,0x44,0x44)",1.000,0.592,0.590,0.418,44.709,0.592,0.590,0.418,44.709,0.889,0.238,0.391,44.709
160,480,137,0.611,-1.053,4.266,5.260,"D3DCOLOR_ARGB(0xff,0x9c,0x9c,0x9c)","D3DCOLOR_ARGB(0xff,0x42,0x42,0x42)",1.000,0.503,0.595,0.418,44.709,0.503,0.595,0.418,44.709,0.003,0.552,0.834,44.709
160,481,136,0.424,-1.061,4.287,5.281,"D3DCOLOR_ARGB(0xff,0xd6,0xd6,0xd6)","D3DCOLOR_ARGB(0xff,0x44,0x44,0x44)",1.000,0.592,0.590,0.418,44.709,0.592,0.590,0.418,44.709,0.889,0.238,0.391,44.709
160,482,135,0.633,-1.705,4.287,5.281,"D3DCOLOR_ARGB(0xff,0x87,0x87,0x87)","D3DCOLOR_ARGB(0xff,0x1f,0x1f,0x1f)",1.000,0.522,0.951,0.418,44.709,0.522,0.951,0.418,44.709,0.018,0.375,0.927,44.709
161,483,138,0.349,-0.711,4.275,5.269,"D3DCOLOR_ARGB(0xff,0xa7,0xa7,0xa7)","D3DCOLOR_ARGB(0xff,0x04,0x04,0x04)",1.000,0.672,0.350,0.418,44.709,0.672,0.350,0.418,44.709,0.913,-0.184,0.364,44.709
161,484,139,0.325,-0.422,4.236,5.230,"D3DCOLOR_ARGB(0xff,0xbd,0xbd,0xbd)","D3DCOLOR_ARGB(0xff,0x03,0x03,0x03)",1.000,0.649,0.144,0.418,44.709,0.649,0.144,0.418,44.709,0.991,-0.112,0.067,44.709
161,485,140,0.369,-0.632,4.328,5.322,"D3DCOLOR_ARGB(0xff,0xa2,0xa2,0xa2)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.715,0.357,0.418,44.709,0.715,0.357,0.418,44.709,0.799,-0.281,-0.532,44.709
162,486,141,0.478,-0.379,4.200,5.194,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.508,0.128,0.418,44.709,0.508,0.128,0.418,44.709,-0.106,0.220,0.970,44.709
162,487,142,0.642,-0.652,4.258,5.251,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.457,0.379,0.418,44.709,0.457,0.379,0.418,44.709,-0.687,0.247,0.683,44.709
162,488,143,0.547,-0.347,4.214,5.208,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.476,0.141,0.418,44.709,0.476,0.141,0.418,44.709,-0.851,0.263,0.454,44.709
163,489,141,0.478,-0.379,4.200,5.194,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.508,0.128,0.418,44.709,0.508,0.128,0.418,44.709,-0.106,0.220,0.970,44.709
163,490,144,0.392,-0.415,4.203,5.197,"D3DCOLOR_ARGB(0xff,0xa3,0xa3,0xa3)","D3DCOLOR_ARGB(0xff,0x29,0x29,0x29)",1.000,0.569,0.129,0.418,44.709,0.569,0.129,0.418,44.709,0.625,0.089,0.775,44.709
163,491,145,0.441,-0.732,4.238,5.232,"D3DCOLOR_ARGB(0xff,0x7e,0x7e,0x7e)","D3DCOLOR_ARGB(0xff,0x11,0x11,0x11)",1.000,0.571,0.354,0.418,44.709,0.571,0.354,0.418,44.709,0.310,0.062,0.949,44.709
164,492,142,0.642,-0.652,4.258,5.251,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.457,0.379,0.418,44.709,0.457,0.379,0.418,44.709,-0.687,0.247,0.683,44.709
164,493,146,0.523,-0.959,4.283,5.277,"D3DCOLOR_ARGB(0xff,0x9a,0x9a,0x9a)","D3DCOLOR_ARGB(0xff,0x34,0x34,0x34)",1.000,0.564,0.497,0.418,44.709,0.564,0.497,0.418,44.709,0.379,0.239,0.894,44.709
164,494,147,0.680,-0.866,4.298,5.291,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.489,0.478,0.418,44.709,0.489,0.478,0.418,44.709,-0.658,0.441,0.610,44.709
165,495,146,0.523,-0.959,4.283,5.277,"D3DCOLOR_ARGB(0xff,0x9a,0x9a,0x9a)","D3DCOLOR_ARGB(0xff,0x34,0x34,0x34)",1.000,0.564,0.497,0.418,44.709,0.564,0.497,0.418,44.709,0.379,0.239,0.894,44.709
165,496,142,0.642,-0.652,4.258,5.251,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.457,0.379,0.418,44.709,0.457,0.379,0.418,44.709,-0.687,0.247,0.683,44.709
165,497,145,0.441,-0.732,4.238,5.232,"D3DCOLOR_ARGB(0xff,0x7e,0x7e,0x7e)","D3DCOLOR_ARGB(0xff,0x11,0x11,0x11)",1.000,0.571,0.354,0.418,44.709,0.571,0.354,0.418,44.709,0.310,0.062,0.949,44.709
166,498,140,0.369,-0.632,4.328,5.322,"D3DCOLOR_ARGB(0xff,0xa2,0xa2,0xa2)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.715,0.357,0.418,44.709,0.715,0.357,0.418,44.709,0.799,-0.281,-0.532,44.709
166,499,148,0.446,-0.873,4.373,5.367,"D3DCOLOR_ARGB(0xff,0x87,0x87,0x87)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.686,0.483,0.418,44.709,0.686,0.483,0.418,44.709,0.466,-0.287,-0.837,44.709
166,500,149,0.440,-0.954,4.317,5.311,"D3DCOLOR_ARGB(0xff,0xc0,0xc0,0xc0)","D3DCOLOR_ARGB(0xff,0x03,0x03,0x03)",1.000,0.640,0.500,0.418,44.709,0.640,0.500,0.418,44.709,0.995,-0.093,0.045,44.709
167,501,146,0.523,-0.959,4.283,5.277,"D3DCOLOR_ARGB(0xff,0x9a,0x9a,0x9a)","D3DCOLOR_ARGB(0xff,0x34,0x34,0x34)",1.000,0.564,0.497,0.418,44.709,0.564,0.497,0.418,44.709,0.379,0.239,0.894,44.709
167,502,145,0.441,-0.732,4.238,5.232,"D3DCOLOR_ARGB(0xff,0x7e,0x7e,0x7e)","D3DCOLOR_ARGB(0xff,0x11,0x11,0x11)",1.000,0.571,0.354,0.418,44.709,0.571,0.354,0.418,44.709,0.310,0.062,0.949,44.709
167,503,138,0.349,-0.711,4.275,5.269,"D3DCOLOR_ARGB(0xff,0xa7,0xa7,0xa7)","D3DCOLOR_ARGB(0xff,0x04,0x04,0x04)",1.000,0.672,0.350,0.418,44.709,0.672,0.350,0.418,44.709,0.913,-0.184,0.364,44.709
168,504,136,0.424,-1.061,4.287,5.281,"D3DCOLOR_ARGB(0xff,0xd6,0xd6,0xd6)","D3DCOLOR_ARGB(0xff,0x44,0x44,0x44)",1.000,0.592,0.590,0.418,44.709,0.592,0.590,0.418,44.709,0.889,0.238,0.391,44.709
168,505,137,0.611,-1.053,4.266,5.260,"D3DCOLOR_ARGB(0xff,0x9c,0x9c,0x9c)","D3DCOLOR_ARGB(0xff,0x42,0x42,0x42)",1.000,0.503,0.595,0.418,44.709,0.503,0.595,0.418,44.709,0.003,0.552,0.834,44.709
168,506,146,0.523,-0.959,4.283,5.277,"D3DCOLOR_ARGB(0xff,0x9a,0x9a,0x9a)","D3DCOLOR_ARGB(0xff,0x34,0x34,0x34)",1.000,0.564,0.497,0.418,44.709,0.564,0.497,0.418,44.709,0.379,0.239,0.894,44.709
169,507,150,0.426,-1.083,4.375,5.369,"D3DCOLOR_ARGB(0xff,0x8f,0x8f,0x8f)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.676,0.615,0.418,44.709,0.676,0.615,0.418,44.709,0.665,-0.357,-0.656,44.709
169,508,149,0.440,-0.954,4.317,5.311,"D3DCOLOR_ARGB(0xff,0xc0,0xc0,0xc0)","D3DCOLOR_ARGB(0xff,0x03,0x03,0x03)",1.000,0.640,0.500,0.418,44.709,0.640,0.500,0.418,44.709,0.995,-0.093,0.045,44.709
169,509,148,0.446,-0.873,4.373,5.367,"D3DCOLOR_ARGB(0xff,0x87,0x87,0x87)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.686,0.483,0.418,44.709,0.686,0.483,0.418,44.709,0.466,-0.287,-0.837,44.709
170,510,148,0.446,-0.873,4.373,5.367,"D3DCOLOR_ARGB(0xff,0x87,0x87,0x87)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.686,0.483,0.418,44.709,0.686,0.483,0.418,44.709,0.466,-0.287,-0.837,44.709
170,511,140,0.369,-0.632,4.328,5.322,"D3DCOLOR_ARGB(0xff,0xa2,0xa2,0xa2)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.715,0.357,0.418,44.709,0.715,0.357,0.418,44.709,0.799,-0.281,-0.532,44.709
170,512,151,0.597,-0.484,4.356,5.349,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.592,0.359,0.418,44.709,0.592,0.359,0.418,44.709,-0.591,-0.022,-0.806,44.709
171,513,152,0.647,-1.103,4.394,5.388,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.597,0.637,0.418,44.709,0.597,0.637,0.418,44.709,-0.592,-0.419,-0.688,44.709
171,514,148,0.446,-0.873,4.373,5.367,"D3DCOLOR_ARGB(0xff,0x87,0x87,0x87)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.686,0.483,0.418,44.709,0.686,0.483,0.418,44.709,0.466,-0.287,-0.837,44.709
171,515,153,0.635,-0.886,4.393,5.387,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.596,0.473,0.418,44.709,0.596,0.473,0.418,44.709,-0.854,-0.036,-0.518,44.709
172,516,154,0.559,-0.260,4.251,5.245,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.508,0.128,0.418,44.709,0.508,0.128,0.418,44.709,-0.975,0.223,-0.016,44.709
172,517,151,0.597,-0.484,4.356,5.349,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.592,0.359,0.418,44.709,0.592,0.359,0.418,44.709,-0.591,-0.022,-0.806,44.709
172,518,155,0.507,-0.212,4.296,5.290,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.590,0.126,0.418,44.709,0.590,0.126,0.418,44.709,-0.721,0.275,-0.636,44.709
173,519,151,0.597,-0.484,4.356,5.349,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.592,0.359,0.418,44.709,0.592,0.359,0.418,44.709,-0.591,-0.022,-0.806,44.709
173,520,143,0.547,-0.347,4.214,5.208,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.476,0.141,0.418,44.709,0.476,0.141,0.418,44.709,-0.851,0.263,0.454,44.709
173,521,142,0.642,-0.652,4.258,5.251,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.457,0.379,0.418,44.709,0.457,0.379,0.418,44.709,-0.687,0.247,0.683,44.709
174,522,156,0.726,-1.056,4.291,5.285,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.476,0.604,0.418,44.709,0.476,0.604,0.418,44.709,-0.892,0.231,0.389,44.709
174,523,147,0.680,-0.866,4.298,5.291,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.489,0.478,0.418,44.709,0.489,0.478,0.418,44.709,-0.658,0.441,0.610,44.709
174,524,137,0.611,-1.053,4.266,5.260,"D3DCOLOR_ARGB(0xff,0x9c,0x9c,0x9c)","D3DCOLOR_ARGB(0xff,0x42,0x42,0x42)",1.000,0.503,0.595,0.418,44.709,0.503,0.595,0.418,44.709,0.003,0.552,0.834,44.709
175,525,150,0.426,-1.083,4.375,5.369,"D3DCOLOR_ARGB(0xff,0x8f,0x8f,0x8f)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.676,0.615,0.418,44.709,0.676,0.615,0.418,44.709,0.665,-0.357,-0.656,44.709
175,526,148,0.446,-0.873,4.373,5.367,"D3DCOLOR_ARGB(0xff,0x87,0x87,0x87)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.686,0.483,0.418,44.709,0.686,0.483,0.418,44.709,0.466,-0.287,-0.837,44.709
175,527,152,0.647,-1.103,4.394,5.388,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.597,0.637,0.418,44.709,0.597,0.637,0.418,44.709,-0.592,-0.419,-0.688,44.709
176,528,157,0.645,-1.701,4.376,5.370,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.592,0.953,0.418,44.709,0.592,0.953,0.418,44.709,-0.292,-0.606,-0.740,44.709
176,529,150,0.426,-1.083,4.375,5.369,"D3DCOLOR_ARGB(0xff,0x8f,0x8f,0x8f)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.676,0.615,0.418,44.709,0.676,0.615,0.418,44.709,0.665,-0.357,-0.656,44.709
176,530,152,0.647,-1.103,4.394,5.388,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.597,0.637,0.418,44.709,0.597,0.637,0.418,44.709,-0.592,-0.419,-0.688,44.709
177,531,136,0.424,-1.061,4.287,5.281,"D3DCOLOR_ARGB(0xff,0xd6,0xd6,0xd6)","D3DCOLOR_ARGB(0xff,0x44,0x44,0x44)",1.000,0.592,0.590,0.418,44.709,0.592,0.590,0.418,44.709,0.889,0.238,0.391,44.709
177,532,149,0.440,-0.954,4.317,5.311,"D3DCOLOR_ARGB(0xff,0xc0,0xc0,0xc0)","D3DCOLOR_ARGB(0xff,0x03,0x03,0x03)",1.000,0.640,0.500,0.418,44.709,0.640,0.500,0.418,44.709,0.995,-0.093,0.045,44.709
177,533,150,0.426,-1.083,4.375,5.369,"D3DCOLOR_ARGB(0xff,0x8f,0x8f,0x8f)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.676,0.615,0.418,44.709,0.676,0.615,0.418,44.709,0.665,-0.357,-0.656,44.709
178,534,136,0.424,-1.061,4.287,5.281,"D3DCOLOR_ARGB(0xff,0xd6,0xd6,0xd6)","D3DCOLOR_ARGB(0xff,0x44,0x44,0x44)",1.000,0.592,0.590,0.418,44.709,0.592,0.590,0.418,44.709,0.889,0.238,0.391,44.709
178,535,150,0.426,-1.083,4.375,5.369,"D3DCOLOR_ARGB(0xff,0x8f,0x8f,0x8f)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.676,0.615,0.418,44.709,0.676,0.615,0.418,44.709,0.665,-0.357,-0.656,44.709
178,536,158,0.517,-1.710,4.361,5.355,"D3DCOLOR_ARGB(0xff,0x97,0x97,0x97)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.635,0.948,0.418,44.709,0.635,0.948,0.418,44.709,0.832,-0.383,-0.401,44.709
179,537,137,0.611,-1.053,4.266,5.260,"D3DCOLOR_ARGB(0xff,0x9c,0x9c,0x9c)","D3DCOLOR_ARGB(0xff,0x42,0x42,0x42)",1.000,0.503,0.595,0.418,44.709,0.503,0.595,0.418,44.709,0.003,0.552,0.834,44.709
179,538,147,0.680,-0.866,4.298,5.291,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.489,0.478,0.418,44.709,0.489,0.478,0.418,44.709,-0.658,0.441,0.610,44.709
179,539,146,0.523,-0.959,4.283,5.277,"D3DCOLOR_ARGB(0xff,0x9a,0x9a,0x9a)","D3DCOLOR_ARGB(0xff,0x34,0x34,0x34)",1.000,0.564,0.497,0.418,44.709,0.564,0.497,0.418,44.709,0.379,0.239,0.894,44.709
180,540,153,0.635,-0.886,4.393,5.387,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.596,0.473,0.418,44.709,0.596,0.473,0.418,44.709,-0.854,-0.036,-0.518,44.709
180,541,147,0.680,-0.866,4.298,5.291,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.489,0.478,0.418,44.709,0.489,0.478,0.418,44.709,-0.658,0.441,0.610,44.709
180,542,156,0.726,-1.056,4.291,5.285,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.476,0.604,0.418,44.709,0.476,0.604,0.418,44.709,-0.892,0.231,0.389,44.709
181,543,151,0.597,-0.484,4.356,5.349,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.592,0.359,0.418,44.709,0.592,0.359,0.418,44.709,-0.591,-0.022,-0.806,44.709
181,544,159,0.635,-0.886,4.393,5.387,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.596,0.473,0.418,44.709,0.596,0.473,0.418,44.709,-0.854,-0.036,-0.518,44.709
181,545,148,0.446,-0.873,4.373,5.367,"D3DCOLOR_ARGB(0xff,0x87,0x87,0x87)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.686,0.483,0.418,44.709,0.686,0.483,0.418,44.709,0.466,-0.287,-0.837,44.709
182,546,140,0.369,-0.632,4.328,5.322,"D3DCOLOR_ARGB(0xff,0xa2,0xa2,0xa2)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.715,0.357,0.418,44.709,0.715,0.357,0.418,44.709,0.799,-0.281,-0.532,44.709
182,547,160,0.320,-0.366,4.292,5.286,"D3DCOLOR_ARGB(0xff,0x88,0x88,0x88)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.711,0.160,0.418,44.709,0.711,0.160,0.418,44.709,0.616,-0.379,-0.690,44.709
182,548,151,0.597,-0.484,4.356,5.349,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.592,0.359,0.418,44.709,0.592,0.359,0.418,44.709,-0.591,-0.022,-0.806,44.709
183,549,160,0.320,-0.366,4.292,5.286,"D3DCOLOR_ARGB(0xff,0x88,0x88,0x88)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.711,0.160,0.418,44.709,0.711,0.160,0.418,44.709,0.616,-0.379,-0.690,44.709
183,550,140,0.369,-0.632,4.328,5.322,"D3DCOLOR_ARGB(0xff,0xa2,0xa2,0xa2)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.715,0.357,0.418,44.709,0.715,0.357,0.418,44.709,0.799,-0.281,-0.532,44.709
183,551,139,0.325,-0.422,4.236,5.230,"D3DCOLOR_ARGB(0xff,0xbd,0xbd,0xbd)","D3DCOLOR_ARGB(0xff,0x03,0x03,0x03)",1.000,0.649,0.144,0.418,44.709,0.649,0.144,0.418,44.709,0.991,-0.112,0.067,44.709
184,552,160,0.320,-0.366,4.292,5.286,"D3DCOLOR_ARGB(0xff,0x88,0x88,0x88)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.711,0.160,0.418,44.709,0.711,0.160,0.418,44.709,0.616,-0.379,-0.690,44.709
184,553,161,0.404,-0.244,4.321,5.315,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.686,0.139,0.418,44.709,0.686,0.139,0.418,44.709,-0.034,-0.241,-0.970,44.709
184,554,151,0.597,-0.484,4.356,5.349,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.592,0.359,0.418,44.709,0.592,0.359,0.418,44.709,-0.591,-0.022,-0.806,44.709
185,555,161,0.404,-0.244,4.321,5.315,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.686,0.139,0.418,44.709,0.686,0.139,0.418,44.709,-0.034,-0.241,-0.970,44.709
185,556,155,0.507,-0.212,4.296,5.290,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.590,0.126,0.418,44.709,0.590,0.126,0.418,44.709,-0.721,0.275,-0.636,44.709
185,557,151,0.597,-0.484,4.356,5.349,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.592,0.359,0.418,44.709,0.592,0.359,0.418,44.709,-0.591,-0.022,-0.806,44.709
186,558,147,0.680,-0.866,4.298,5.291,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.489,0.478,0.418,44.709,0.489,0.478,0.418,44.709,-0.658,0.441,0.610,44.709
186,559,159,0.635,-0.886,4.393,5.387,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.596,0.473,0.418,44.709,0.596,0.473,0.418,44.709,-0.854,-0.036,-0.518,44.709
186,560,142,0.642,-0.652,4.258,5.251,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.457,0.379,0.418,44.709,0.457,0.379,0.418,44.709,-0.687,0.247,0.683,44.709
187,561,162,0.517,-1.710,4.361,5.355,"D3DCOLOR_ARGB(0xff,0x97,0x97,0x97)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.663,0.946,0.418,44.709,0.663,0.946,0.418,44.709,0.832,-0.383,-0.401,44.709
187,562,150,0.426,-1.083,4.375,5.369,"D3DCOLOR_ARGB(0xff,0x8f,0x8f,0x8f)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.676,0.615,0.418,44.709,0.676,0.615,0.418,44.709,0.665,-0.357,-0.656,44.709
187,563,157,0.645,-1.701,4.376,5.370,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.592,0.953,0.418,44.709,0.592,0.953,0.418,44.709,-0.292,-0.606,-0.740,44.709
188,564,137,0.611,-1.053,4.266,5.260,"D3DCOLOR_ARGB(0xff,0x9c,0x9c,0x9c)","D3DCOLOR_ARGB(0xff,0x42,0x42,0x42)",1.000,0.503,0.595,0.418,44.709,0.503,0.595,0.418,44.709,0.003,0.552,0.834,44.709
188,565,135,0.633,-1.705,4.287,5.281,"D3DCOLOR_ARGB(0xff,0x87,0x87,0x87)","D3DCOLOR_ARGB(0xff,0x1f,0x1f,0x1f)",1.000,0.522,0.951,0.418,44.709,0.522,0.951,0.418,44.709,0.018,0.375,0.927,44.709
188,566,156,0.726,-1.056,4.291,5.285,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.476,0.604,0.418,44.709,0.476,0.604,0.418,44.709,-0.892,0.231,0.389,44.709
189,567,135,0.633,-1.705,4.287,5.281,"D3DCOLOR_ARGB(0xff,0x87,0x87,0x87)","D3DCOLOR_ARGB(0xff,0x1f,0x1f,0x1f)",1.000,0.522,0.951,0.418,44.709,0.522,0.951,0.418,44.709,0.018,0.375,0.927,44.709
189,568,163,0.717,-1.689,4.329,5.322,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.453,0.949,0.418,44.709,0.453,0.949,0.418,44.709,-0.988,-0.085,0.130,44.709
189,569,156,0.726,-1.056,4.291,5.285,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.476,0.604,0.418,44.709,0.476,0.604,0.418,44.709,-0.892,0.231,0.389,44.709
190,570,153,0.635,-0.886,4.393,5.387,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.596,0.473,0.418,44.709,0.596,0.473,0.418,44.709,-0.854,-0.036,-0.518,44.709
190,571,156,0.726,-1.056,4.291,5.285,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.476,0.604,0.418,44.709,0.476,0.604,0.418,44.709,-0.892,0.231,0.389,44.709
190,572,152,0.647,-1.103,4.394,5.388,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.597,0.637,0.418,44.709,0.597,0.637,0.418,44.709,-0.592,-0.419,-0.688,44.709
