Prim,VTX,IDX,Position[0],Position[1],Position[2],Position[3],Diffuse,Specular,Fog,TexCoord0[0],TexCoord0[1],TexCoord0[2],TexCoord0[3],TexCoord1[0],TexCoord1[1],TexCoord1[2],TexCoord1[3],TexCoord2[0],TexCoord2[1],TexCoord2[2],TexCoord2[3]
287,861,246,-0.437,0.231,4.448,5.442,"D3DCOLOR_ARGB(0xff,0xa2,0xa2,0xa2)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.676,0.125,0.418,44.709,0.676,0.125,0.418,44.709,0.245,0.104,-0.964,44.709
287,862,245,-0.290,0.167,4.465,5.459,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.703,0.187,0.418,44.709,0.703,0.187,0.418,44.709,-0.280,-0.055,-0.958,44.709
287,863,251,-0.330,0.033,4.459,5.453,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.666,0.234,0.418,44.709,0.666,0.234,0.418,44.709,-0.143,-0.563,-0.814,44.709
288,864,251,-0.330,0.033,4.459,5.453,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.666,0.234,0.418,44.709,0.666,0.234,0.418,44.709,-0.143,-0.563,-0.814,44.709
288,865,245,-0.290,0.167,4.465,5.459,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.703,0.187,0.418,44.709,0.703,0.187,0.418,44.709,-0.280,-0.055,-0.958,44.709
288,866,249,-0.240,-0.112,4.482,5.476,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.701,0.297,0.418,44.709,0.701,0.297,0.418,44.709,-0.032,-0.594,-0.804,44.709
289,867,234,-0.506,-0.151,4.381,5.375,"D3DCOLOR_ARGB(0xff,0x73,0x73,0x73)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.660,0.224,0.418,44.709,0.660,0.224,0.418,44.709,0.781,-0.529,0.332,44.709
289,868,240,-0.454,-0.290,4.370,5.363,"D3DCOLOR_ARGB(0xff,0x89,0x89,0x89)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.690,0.276,0.418,44.709,0.690,0.276,0.418,44.709,0.880,-0.472,0.056,44.709
289,869,232,-0.485,-0.114,4.322,5.316,"D3DCOLOR_ARGB(0xff,0xc1,0xc1,0xc1)","D3DCOLOR_ARGB(0xff,0x21,0x21,0x21)",1.000,0.710,0.177,0.418,44.709,0.710,0.177,0.418,44.709,0.884,0.079,0.461,44.709
290,870,254,-0.542,-0.068,4.404,5.397,"D3DCOLOR_ARGB(0xff,0x91,0x91,0x91)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.647,0.192,0.418,44.709,0.647,0.192,0.418,44.709,0.898,-0.435,-0.062,44.709
290,871,230,-0.589,0.027,4.352,5.345,"D3DCOLOR_ARGB(0xff,0xde,0xde,0xde)","D3DCOLOR_ARGB(0xff,0x1c,0x1c,0x1c)",1.000,0.676,0.130,0.418,44.709,0.676,0.130,0.418,44.709,0.973,0.197,0.118,44.709
290,872,250,-0.540,-0.009,4.432,5.426,"D3DCOLOR_ARGB(0xff,0xa0,0xa0,0xa0)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.632,0.156,0.418,44.709,0.632,0.156,0.418,44.709,0.733,-0.262,-0.628,44.709
291,873,234,-0.506,-0.151,4.381,5.375,"D3DCOLOR_ARGB(0xff,0x73,0x73,0x73)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.660,0.224,0.418,44.709,0.660,0.224,0.418,44.709,0.781,-0.529,0.332,44.709
291,874,255,-0.415,-0.217,4.380,5.374,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.674,0.274,0.418,44.709,0.674,0.274,0.418,44.709,0.347,-0.929,0.129,44.709
291,875,240,-0.454,-0.290,4.370,5.363,"D3DCOLOR_ARGB(0xff,0x89,0x89,0x89)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.690,0.276,0.418,44.709,0.690,0.276,0.418,44.709,0.880,-0.472,0.056,44.709
292,876,249,-0.240,-0.112,4.482,5.476,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.701,0.297,0.418,44.709,0.701,0.297,0.418,44.709,-0.032,-0.594,-0.804,44.709
292,877,243,-0.358,-0.287,4.426,5.420,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.691,0.327,0.418,44.709,0.691,0.327,0.418,44.709,0.537,-0.763,-0.360,44.709
292,878,252,-0.244,-0.070,4.443,5.437,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.684,0.290,0.418,44.709,0.684,0.290,0.418,44.709,-0.102,-0.918,-0.384,44.709
293,879,256,-0.294,-0.207,4.408,5.401,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.685,0.314,0.418,44.709,0.685,0.314,0.418,44.709,0.059,-0.970,-0.237,44.709
293,880,252,-0.244,-0.070,4.443,5.437,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.684,0.290,0.418,44.709,0.684,0.290,0.418,44.709,-0.102,-0.918,-0.384,44.709
293,881,243,-0.358,-0.287,4.426,5.420,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.691,0.327,0.418,44.709,0.691,0.327,0.418,44.709,0.537,-0.763,-0.360,44.709
294,882,255,-0.415,-0.217,4.380,5.374,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.674,0.274,0.418,44.709,0.674,0.274,0.418,44.709,0.347,-0.929,0.129,44.709
294,883,243,-0.358,-0.287,4.426,5.420,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.691,0.327,0.418,44.709,0.691,0.327,0.418,44.709,0.537,-0.763,-0.360,44.709
294,884,240,-0.454,-0.290,4.370,5.363,"D3DCOLOR_ARGB(0xff,0x89,0x89,0x89)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.690,0.276,0.418,44.709,0.690,0.276,0.418,44.709,0.880,-0.472,0.056,44.709
295,885,243,-0.358,-0.287,4.426,5.420,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.691,0.327,0.418,44.709,0.691,0.327,0.418,44.709,0.537,-0.763,-0.360,44.709
295,886,255,-0.415,-0.217,4.380,5.374,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.674,0.274,0.418,44.709,0.674,0.274,0.418,44.709,0.347,-0.929,0.129,44.709
295,887,256,-0.294,-0.207,4.408,5.401,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.685,0.314,0.418,44.709,0.685,0.314,0.418,44.709,0.059,-0.970,-0.237,44.709
296,888,234,-0.506,-0.151,4.381,5.375,"D3DCOLOR_ARGB(0xff,0x73,0x73,0x73)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.660,0.224,0.418,44.709,0.660,0.224,0.418,44.709,0.781,-0.529,0.332,44.709
296,889,230,-0.589,0.027,4.352,5.345,"D3DCOLOR_ARGB(0xff,0xde,0xde,0xde)","D3DCOLOR_ARGB(0xff,0x1c,0x1c,0x1c)",1.000,0.676,0.130,0.418,44.709,0.676,0.130,0.418,44.709,0.973,0.197,0.118,44.709
296,890,254,-0.542,-0.068,4.404,5.397,"D3DCOLOR_ARGB(0xff,0x91,0x91,0x91)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.647,0.192,0.418,44.709,0.647,0.192,0.418,44.709,0.898,-0.435,-0.062,44.709
297,891,253,-0.451,0.050,4.452,5.446,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.647,0.192,0.418,44.709,0.647,0.192,0.418,44.709,0.170,-0.391,-0.905,44.709
297,892,250,-0.540,-0.009,4.432,5.426,"D3DCOLOR_ARGB(0xff,0xa0,0xa0,0xa0)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.632,0.156,0.418,44.709,0.632,0.156,0.418,44.709,0.733,-0.262,-0.628,44.709
297,893,246,-0.437,0.231,4.448,5.442,"D3DCOLOR_ARGB(0xff,0xa2,0xa2,0xa2)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.676,0.125,0.418,44.709,0.676,0.125,0.418,44.709,0.245,0.104,-0.964,44.709
298,894,235,-0.470,-0.205,4.297,5.291,"D3DCOLOR_ARGB(0xff,0xd7,0xd7,0xd7)","D3DCOLOR_ARGB(0xff,0x13,0x13,0x13)",1.000,0.723,0.193,0.418,44.709,0.723,0.193,0.418,44.709,0.984,0.127,0.123,44.709
298,895,257,-0.388,-0.587,4.294,5.288,"D3DCOLOR_ARGB(0xff,0xc2,0xc2,0xc2)","D3DCOLOR_ARGB(0xff,0x10,0x10,0x10)",1.000,0.757,0.209,0.418,44.709,0.757,0.209,0.418,44.709,0.949,0.011,0.314,44.709
298,896,258,-0.351,-0.241,4.216,5.210,"D3DCOLOR_ARGB(0xff,0xe2,0xe2,0xe2)","D3DCOLOR_ARGB(0xff,0x9f,0x9f,0x9f)",1.000,0.769,0.134,0.418,44.709,0.769,0.134,0.418,44.709,0.750,0.470,0.465,44.709
299,897,235,-0.470,-0.205,4.297,5.291,"D3DCOLOR_ARGB(0xff,0xd7,0xd7,0xd7)","D3DCOLOR_ARGB(0xff,0x13,0x13,0x13)",1.000,0.723,0.193,0.418,44.709,0.723,0.193,0.418,44.709,0.984,0.127,0.123,44.709
299,898,258,-0.351,-0.241,4.216,5.210,"D3DCOLOR_ARGB(0xff,0xe2,0xe2,0xe2)","D3DCOLOR_ARGB(0xff,0x9f,0x9f,0x9f)",1.000,0.769,0.134,0.418,44.709,0.769,0.134,0.418,44.709,0.750,0.470,0.465,44.709
299,899,259,-0.360,-0.059,4.248,5.242,"D3DCOLOR_ARGB(0xff,0xf3,0xf3,0xf3)","D3DCOLOR_ARGB(0xff,0xa0,0xa0,0xa0)",1.000,0.753,0.103,0.418,44.709,0.753,0.103,0.418,44.709,0.783,0.556,0.278,44.709
300,900,235,-0.470,-0.205,4.297,5.291,"D3DCOLOR_ARGB(0xff,0xd7,0xd7,0xd7)","D3DCOLOR_ARGB(0xff,0x13,0x13,0x13)",1.000,0.723,0.193,0.418,44.709,0.723,0.193,0.418,44.709,0.984,0.127,0.123,44.709
300,901,259,-0.360,-0.059,4.248,5.242,"D3DCOLOR_ARGB(0xff,0xf3,0xf3,0xf3)","D3DCOLOR_ARGB(0xff,0xa0,0xa0,0xa0)",1.000,0.753,0.103,0.418,44.709,0.753,0.103,0.418,44.709,0.783,0.556,0.278,44.709
300,902,242,-0.443,0.109,4.306,5.300,"D3DCOLOR_ARGB(0xff,0xf5,0xf5,0xf5)","D3DCOLOR_ARGB(0xff,0x95,0x95,0x95)",1.000,0.720,0.082,0.418,44.709,0.720,0.082,0.418,44.709,0.798,0.554,0.238,44.709
301,903,260,-0.386,0.140,4.284,5.278,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)","D3DCOLOR_ARGB(0xff,0x8c,0x8c,0x8c)",1.000,0.735,0.056,0.418,44.709,0.735,0.056,0.418,44.709,0.731,0.679,0.063,44.709
301,904,242,-0.443,0.109,4.306,5.300,"D3DCOLOR_ARGB(0xff,0xf5,0xf5,0xf5)","D3DCOLOR_ARGB(0xff,0x95,0x95,0x95)",1.000,0.720,0.082,0.418,44.709,0.720,0.082,0.418,44.709,0.798,0.554,0.238,44.709
301,905,259,-0.360,-0.059,4.248,5.242,"D3DCOLOR_ARGB(0xff,0xf3,0xf3,0xf3)","D3DCOLOR_ARGB(0xff,0xa0,0xa0,0xa0)",1.000,0.753,0.103,0.418,44.709,0.753,0.103,0.418,44.709,0.783,0.556,0.278,44.709
302,906,242,-0.443,0.109,4.306,5.300,"D3DCOLOR_ARGB(0xff,0xf5,0xf5,0xf5)","D3DCOLOR_ARGB(0xff,0x95,0x95,0x95)",1.000,0.720,0.082,0.418,44.709,0.720,0.082,0.418,44.709,0.798,0.554,0.238,44.709
302,907,260,-0.386,0.140,4.284,5.278,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)","D3DCOLOR_ARGB(0xff,0x8c,0x8c,0x8c)",1.000,0.735,0.056,0.418,44.709,0.735,0.056,0.418,44.709,0.731,0.679,0.063,44.709
302,908,241,-0.399,0.273,4.339,5.332,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)","D3DCOLOR_ARGB(0xff,0x3f,0x3f,0x3f)",1.000,0.714,0.020,0.418,44.709,0.714,0.020,0.418,44.709,0.454,0.856,-0.246,44.709
303,909,260,-0.386,0.140,4.284,5.278,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)","D3DCOLOR_ARGB(0xff,0x8c,0x8c,0x8c)",1.000,0.735,0.056,0.418,44.709,0.735,0.056,0.418,44.709,0.731,0.679,0.063,44.709
303,910,261,-0.348,0.284,4.317,5.311,"D3DCOLOR_ARGB(0xff,0xf5,0xf5,0xf5)","D3DCOLOR_ARGB(0xff,0x0a,0x0a,0x0a)",1.000,0.728,0.004,0.418,44.709,0.728,0.004,0.418,44.709,0.449,0.717,-0.533,44.709
303,911,241,-0.399,0.273,4.339,5.332,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)","D3DCOLOR_ARGB(0xff,0x3f,0x3f,0x3f)",1.000,0.714,0.020,0.418,44.709,0.714,0.020,0.418,44.709,0.454,0.856,-0.246,44.709
304,912,247,-0.163,0.310,4.373,5.367,"D3DCOLOR_ARGB(0xff,0xc5,0xc5,0xc5)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.740,0.068,0.418,44.709,0.740,0.068,0.418,44.709,-0.062,0.706,-0.705,44.709
304,913,241,-0.399,0.273,4.339,5.332,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)","D3DCOLOR_ARGB(0xff,0x3f,0x3f,0x3f)",1.000,0.714,0.020,0.418,44.709,0.714,0.020,0.418,44.709,0.454,0.856,-0.246,44.709
304,914,261,-0.348,0.284,4.317,5.311,"D3DCOLOR_ARGB(0xff,0xf5,0xf5,0xf5)","D3DCOLOR_ARGB(0xff,0x0a,0x0a,0x0a)",1.000,0.728,0.004,0.418,44.709,0.728,0.004,0.418,44.709,0.449,0.717,-0.533,44.709
305,915,247,-0.163,0.310,4.373,5.367,"D3DCOLOR_ARGB(0xff,0xc5,0xc5,0xc5)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.740,0.068,0.418,44.709,0.740,0.068,0.418,44.709,-0.062,0.706,-0.705,44.709
305,916,261,-0.348,0.284,4.317,5.311,"D3DCOLOR_ARGB(0xff,0xf5,0xf5,0xf5)","D3DCOLOR_ARGB(0xff,0x0a,0x0a,0x0a)",1.000,0.728,0.004,0.418,44.709,0.728,0.004,0.418,44.709,0.449,0.717,-0.533,44.709
305,917,262,-0.183,0.331,4.355,5.349,"D3DCOLOR_ARGB(0xff,0xca,0xca,0xca)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.755,0.045,0.418,44.709,0.755,0.045,0.418,44.709,0.021,0.669,-0.743,44.709
306,918,262,-0.183,0.331,4.355,5.349,"D3DCOLOR_ARGB(0xff,0xca,0xca,0xca)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.755,0.045,0.418,44.709,0.755,0.045,0.418,44.709,0.021,0.669,-0.743,44.709
306,919,197,0.094,0.278,4.334,5.328,"D3DCOLOR_ARGB(0xff,0x93,0x93,0x93)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.820,0.061,0.418,44.709,0.820,0.061,0.418,44.709,-0.454,0.616,-0.644,44.709
306,920,247,-0.163,0.310,4.373,5.367,"D3DCOLOR_ARGB(0xff,0xc5,0xc5,0xc5)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.740,0.068,0.418,44.709,0.740,0.068,0.418,44.709,-0.062,0.706,-0.705,44.709
307,921,263,-0.360,-0.059,4.248,5.242,"D3DCOLOR_ARGB(0xff,0xf3,0xf3,0xf3)","D3DCOLOR_ARGB(0xff,0xa0,0xa0,0xa0)",1.000,0.100,0.024,0.418,44.709,0.100,0.024,0.418,44.709,0.783,0.556,0.278,44.709
307,922,264,-0.351,-0.241,4.216,5.210,"D3DCOLOR_ARGB(0xff,0xe2,0xe2,0xe2)","D3DCOLOR_ARGB(0xff,0x9f,0x9f,0x9f)",1.000,0.136,0.016,0.418,44.709,0.136,0.016,0.418,44.709,0.750,0.470,0.465,44.709
307,923,265,-0.288,0.006,4.229,5.222,"D3DCOLOR_ARGB(0xff,0xea,0xea,0xea)","D3DCOLOR_ARGB(0xff,0x65,0x65,0x65)",1.000,0.120,0.063,0.418,44.709,0.120,0.063,0.418,44.709,0.876,0.399,0.270,44.709
308,924,263,-0.360,-0.059,4.248,5.242,"D3DCOLOR_ARGB(0xff,0xf3,0xf3,0xf3)","D3DCOLOR_ARGB(0xff,0xa0,0xa0,0xa0)",1.000,0.100,0.024,0.418,44.709,0.100,0.024,0.418,44.709,0.783,0.556,0.278,44.709
308,925,265,-0.288,0.006,4.229,5.222,"D3DCOLOR_ARGB(0xff,0xea,0xea,0xea)","D3DCOLOR_ARGB(0xff,0x65,0x65,0x65)",1.000,0.120,0.063,0.418,44.709,0.120,0.063,0.418,44.709,0.876,0.399,0.270,44.709
308,926,266,-0.386,0.140,4.284,5.278,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)","D3DCOLOR_ARGB(0xff,0x8c,0x8c,0x8c)",1.000,0.055,0.078,0.418,44.709,0.055,0.078,0.418,44.709,0.731,0.679,0.063,44.709
309,927,267,-0.286,0.149,4.255,5.249,"D3DCOLOR_ARGB(0xff,0xf6,0xf6,0xf6)","D3DCOLOR_ARGB(0xff,0x22,0x22,0x22)",1.000,0.079,0.116,0.418,44.709,0.079,0.116,0.418,44.709,0.894,0.420,-0.156,44.709
309,928,266,-0.386,0.140,4.284,5.278,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)","D3DCOLOR_ARGB(0xff,0x8c,0x8c,0x8c)",1.000,0.055,0.078,0.418,44.709,0.055,0.078,0.418,44.709,0.731,0.679,0.063,44.709
309,929,265,-0.288,0.006,4.229,5.222,"D3DCOLOR_ARGB(0xff,0xea,0xea,0xea)","D3DCOLOR_ARGB(0xff,0x65,0x65,0x65)",1.000,0.120,0.063,0.418,44.709,0.120,0.063,0.418,44.709,0.876,0.399,0.270,44.709
310,930,264,-0.351,-0.241,4.216,5.210,"D3DCOLOR_ARGB(0xff,0xe2,0xe2,0xe2)","D3DCOLOR_ARGB(0xff,0x9f,0x9f,0x9f)",1.000,0.136,0.016,0.418,44.709,0.136,0.016,0.418,44.709,0.750,0.470,0.465,44.709
310,931,203,-0.143,-0.157,4.181,5.175,"D3DCOLOR_ARGB(0xff,0xb6,0xb6,0xb6)","D3DCOLOR_ARGB(0xff,0x60,0x60,0x60)",1.000,0.181,0.114,0.418,44.709,0.181,0.114,0.418,44.709,0.577,0.291,0.763,44.709
310,932,265,-0.288,0.006,4.229,5.222,"D3DCOLOR_ARGB(0xff,0xea,0xea,0xea)","D3DCOLOR_ARGB(0xff,0x65,0x65,0x65)",1.000,0.120,0.063,0.418,44.709,0.120,0.063,0.418,44.709,0.876,0.399,0.270,44.709
311,933,267,-0.286,0.149,4.255,5.249,"D3DCOLOR_ARGB(0xff,0xf6,0xf6,0xf6)","D3DCOLOR_ARGB(0xff,0x22,0x22,0x22)",1.000,0.079,0.116,0.418,44.709,0.079,0.116,0.418,44.709,0.894,0.420,-0.156,44.709
311,934,268,-0.244,0.302,4.280,5.274,"D3DCOLOR_ARGB(0xff,0xf9,0xf9,0xf9)","D3DCOLOR_ARGB(0xff,0x0e,0x0e,0x0e)",1.000,0.049,0.175,0.418,44.709,0.049,0.175,0.418,44.709,0.527,0.693,-0.492,44.709
311,935,266,-0.386,0.140,4.284,5.278,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)","D3DCOLOR_ARGB(0xff,0x8c,0x8c,0x8c)",1.000,0.055,0.078,0.418,44.709,0.055,0.078,0.418,44.709,0.731,0.679,0.063,44.709
312,936,269,-0.235,0.200,4.228,5.221,"D3DCOLOR_ARGB(0xff,0xf7,0xf7,0xf7)","D3DCOLOR_ARGB(0xff,0xe0,0xe0,0xe0)",1.000,0.102,0.159,0.418,44.709,0.102,0.159,0.418,44.709,0.461,0.856,0.233,44.709
312,937,270,-0.277,0.086,4.198,5.192,"D3DCOLOR_ARGB(0xff,0xe5,0xe5,0xe5)","D3DCOLOR_ARGB(0xff,0xdc,0xdc,0xdc)",1.000,0.125,0.115,0.418,44.709,0.125,0.115,0.418,44.709,0.629,0.603,0.491,44.709
312,938,271,-0.234,0.094,4.197,5.191,"D3DCOLOR_ARGB(0xff,0xf2,0xf2,0xf2)","D3DCOLOR_ARGB(0xff,0xf5,0xf5,0xf5)",1.000,0.128,0.137,0.418,44.709,0.128,0.137,0.418,44.709,0.467,0.823,0.324,44.709
313,939,265,-0.288,0.006,4.229,5.222,"D3DCOLOR_ARGB(0xff,0xea,0xea,0xea)","D3DCOLOR_ARGB(0xff,0x65,0x65,0x65)",1.000,0.120,0.063,0.418,44.709,0.120,0.063,0.418,44.709,0.876,0.399,0.270,44.709
313,940,272,-0.280,0.216,4.226,5.220,"D3DCOLOR_ARGB(0xff,0xfe,0xfe,0xfe)","D3DCOLOR_ARGB(0xff,0xb8,0xb8,0xb8)",1.000,0.095,0.140,0.418,44.709,0.095,0.140,0.418,44.709,0.654,0.743,0.144,44.709
313,941,267,-0.286,0.149,4.255,5.249,"D3DCOLOR_ARGB(0xff,0xf6,0xf6,0xf6)","D3DCOLOR_ARGB(0xff,0x22,0x22,0x22)",1.000,0.079,0.116,0.418,44.709,0.079,0.116,0.418,44.709,0.894,0.420,-0.156,44.709
314,942,271,-0.234,0.094,4.197,5.191,"D3DCOLOR_ARGB(0xff,0xf2,0xf2,0xf2)","D3DCOLOR_ARGB(0xff,0xf5,0xf5,0xf5)",1.000,0.128,0.137,0.418,44.709,0.128,0.137,0.418,44.709,0.467,0.823,0.324,44.709
314,943,210,-0.143,-0.056,4.166,5.160,"D3DCOLOR_ARGB(0xff,0xe5,0xe5,0xe5)","D3DCOLOR_ARGB(0xff,0xfa,0xfa,0xfa)",1.000,0.168,0.143,0.418,44.709,0.168,0.143,0.418,44.709,0.386,0.804,0.453,44.709
314,944,209,-0.131,-0.045,4.175,5.169,"D3DCOLOR_ARGB(0xff,0xd2,0xd2,0xd2)","D3DCOLOR_ARGB(0xff,0xcb,0xcb,0xcb)",1.000,0.163,0.159,0.418,44.709,0.163,0.159,0.418,44.709,0.515,0.564,0.645,44.709
315,945,203,-0.143,-0.157,4.181,5.175,"D3DCOLOR_ARGB(0xff,0xb6,0xb6,0xb6)","D3DCOLOR_ARGB(0xff,0x60,0x60,0x60)",1.000,0.181,0.114,0.418,44.709,0.181,0.114,0.418,44.709,0.577,0.291,0.763,44.709
315,946,270,-0.277,0.086,4.198,5.192,"D3DCOLOR_ARGB(0xff,0xe5,0xe5,0xe5)","D3DCOLOR_ARGB(0xff,0xdc,0xdc,0xdc)",1.000,0.125,0.115,0.418,44.709,0.125,0.115,0.418,44.709,0.629,0.603,0.491,44.709
315,947,265,-0.288,0.006,4.229,5.222,"D3DCOLOR_ARGB(0xff,0xea,0xea,0xea)","D3DCOLOR_ARGB(0xff,0x65,0x65,0x65)",1.000,0.120,0.063,0.418,44.709,0.120,0.063,0.418,44.709,0.876,0.399,0.270,44.709
316,948,273,-0.208,0.326,4.251,5.245,"D3DCOLOR_ARGB(0xff,0xf9,0xf9,0xf9)","D3DCOLOR_ARGB(0xff,0x8a,0x8a,0x8a)",1.000,0.073,0.203,0.418,44.709,0.073,0.203,0.418,44.709,0.328,0.944,0.022,44.709
316,949,272,-0.280,0.216,4.226,5.220,"D3DCOLOR_ARGB(0xff,0xfe,0xfe,0xfe)","D3DCOLOR_ARGB(0xff,0xb8,0xb8,0xb8)",1.000,0.095,0.140,0.418,44.709,0.095,0.140,0.418,44.709,0.654,0.743,0.144,44.709
316,950,269,-0.235,0.200,4.228,5.221,"D3DCOLOR_ARGB(0xff,0xf7,0xf7,0xf7)","D3DCOLOR_ARGB(0xff,0xe0,0xe0,0xe0)",1.000,0.102,0.159,0.418,44.709,0.102,0.159,0.418,44.709,0.461,0.856,0.233,44.709
317,951,267,-0.286,0.149,4.255,5.249,"D3DCOLOR_ARGB(0xff,0xf6,0xf6,0xf6)","D3DCOLOR_ARGB(0xff,0x22,0x22,0x22)",1.000,0.079,0.116,0.418,44.709,0.079,0.116,0.418,44.709,0.894,0.420,-0.156,44.709
317,952,274,-0.234,0.358,4.262,5.255,"D3DCOLOR_ARGB(0xff,0xfa,0xfa,0xfa)","D3DCOLOR_ARGB(0xff,0x0e,0x0e,0x0e)",1.000,0.060,0.189,0.418,44.709,0.060,0.189,0.418,44.709,0.588,0.653,-0.478,44.709
317,953,268,-0.244,0.302,4.280,5.274,"D3DCOLOR_ARGB(0xff,0xf9,0xf9,0xf9)","D3DCOLOR_ARGB(0xff,0x0e,0x0e,0x0e)",1.000,0.049,0.175,0.418,44.709,0.049,0.175,0.418,44.709,0.527,0.693,-0.492,44.709
318,954,213,0.059,0.340,4.293,5.287,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.042,0.361,0.418,44.709,0.042,0.361,0.418,44.709,-0.566,0.299,-0.768,44.709
318,955,215,0.094,0.278,4.334,5.328,"D3DCOLOR_ARGB(0xff,0x93,0x93,0x93)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.021,0.394,0.418,44.709,0.021,0.394,0.418,44.709,-0.454,0.616,-0.644,44.709
318,956,275,-0.100,0.354,4.306,5.300,"D3DCOLOR_ARGB(0xff,0xa8,0xa8,0xa8)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.026,0.253,0.418,44.709,0.026,0.253,0.418,44.709,-0.069,0.428,-0.901,44.709
319,957,275,-0.100,0.354,4.306,5.300,"D3DCOLOR_ARGB(0xff,0xa8,0xa8,0xa8)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.026,0.253,0.418,44.709,0.026,0.253,0.418,44.709,-0.069,0.428,-0.901,44.709
