Prim,VTX,IDX,Position[0],Position[1],Position[2],Position[3],Diffuse,Specular,Fog,TexCoord0[0],TexCoord0[1],TexCoord0[2],TexCoord0[3],TexCoord1[0],TexCoord1[1],TexCoord1[2],TexCoord1[3],TexCoord2[0],TexCoord2[1],TexCoord2[2],TexCoord2[3]
190,572,171,-0.308,-3.352,4.958,5.950,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.630,0.415,0.418,44.709,0.630,0.415,0.418,44.709,0.086,-0.341,0.936,44.709
191,573,171,-0.308,-3.352,4.958,5.950,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.630,0.415,0.418,44.709,0.630,0.415,0.418,44.709,0.086,-0.341,0.936,44.709
191,574,170,-0.474,-3.147,4.884,5.877,"D3DCOLOR_ARGB(0xff,0x74,0x74,0x74)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.502,0.274,0.418,44.709,0.502,0.274,0.418,44.709,0.661,-0.366,0.655,44.709
191,575,174,-0.434,-3.318,4.958,5.951,"D3DCOLOR_ARGB(0xff,0x92,0x92,0x92)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.537,0.403,0.418,44.709,0.537,0.403,0.418,44.709,0.851,-0.304,0.429,44.709
192,576,173,-0.301,-3.654,5.057,6.049,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.646,0.597,0.418,44.709,0.646,0.597,0.418,44.709,-0.116,-0.097,0.988,44.709
192,577,172,-0.399,-3.547,5.028,6.021,"D3DCOLOR_ARGB(0xff,0xa4,0xa4,0xa4)","D3DCOLOR_ARGB(0xff,0x08,0x08,0x08)",1.000,0.559,0.541,0.418,44.709,0.559,0.541,0.418,44.709,0.796,-0.072,0.601,44.709
192,578,175,-0.443,-3.792,5.063,6.055,"D3DCOLOR_ARGB(0xff,0xcd,0xcd,0xcd)","D3DCOLOR_ARGB(0xff,0x5d,0x5d,0x5d)",1.000,0.521,0.649,0.418,44.709,0.521,0.649,0.418,44.709,0.699,0.360,0.618,44.709
193,579,176,-0.399,-3.552,5.095,6.088,"D3DCOLOR_ARGB(0xff,0xd8,0xd8,0xd8)","D3DCOLOR_ARGB(0xff,0x01,0x01,0x01)",1.000,0.646,0.596,0.418,44.709,0.646,0.596,0.418,44.709,0.895,0.117,-0.431,44.709
193,580,177,-0.416,-3.648,5.131,6.124,"D3DCOLOR_ARGB(0xff,0xe4,0xe4,0xe4)","D3DCOLOR_ARGB(0xff,0x03,0x03,0x03)",1.000,0.657,0.653,0.418,44.709,0.657,0.653,0.418,44.709,0.827,0.265,-0.495,44.709
193,581,175,-0.443,-3.792,5.063,6.055,"D3DCOLOR_ARGB(0xff,0xcd,0xcd,0xcd)","D3DCOLOR_ARGB(0xff,0x5d,0x5d,0x5d)",1.000,0.521,0.649,0.418,44.709,0.521,0.649,0.418,44.709,0.699,0.360,0.618,44.709
194,582,175,-0.443,-3.792,5.063,6.055,"D3DCOLOR_ARGB(0xff,0xcd,0xcd,0xcd)","D3DCOLOR_ARGB(0xff,0x5d,0x5d,0x5d)",1.000,0.521,0.649,0.418,44.709,0.521,0.649,0.418,44.709,0.699,0.360,0.618,44.709
194,583,178,-0.289,-3.788,5.083,6.075,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.657,0.653,0.418,44.709,0.657,0.653,0.418,44.709,-0.166,0.136,0.977,44.709
194,584,173,-0.301,-3.654,5.057,6.049,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.646,0.597,0.418,44.709,0.646,0.597,0.418,44.709,-0.116,-0.097,0.988,44.709
195,585,172,-0.399,-3.547,5.028,6.021,"D3DCOLOR_ARGB(0xff,0xa4,0xa4,0xa4)","D3DCOLOR_ARGB(0xff,0x08,0x08,0x08)",1.000,0.559,0.541,0.418,44.709,0.559,0.541,0.418,44.709,0.796,-0.072,0.601,44.709
195,586,176,-0.399,-3.552,5.095,6.088,"D3DCOLOR_ARGB(0xff,0xd8,0xd8,0xd8)","D3DCOLOR_ARGB(0xff,0x01,0x01,0x01)",1.000,0.646,0.596,0.418,44.709,0.646,0.596,0.418,44.709,0.895,0.117,-0.431,44.709
195,587,175,-0.443,-3.792,5.063,6.055,"D3DCOLOR_ARGB(0xff,0xcd,0xcd,0xcd)","D3DCOLOR_ARGB(0xff,0x5d,0x5d,0x5d)",1.000,0.521,0.649,0.418,44.709,0.521,0.649,0.418,44.709,0.699,0.360,0.618,44.709
196,588,179,-0.457,-3.229,5.005,5.998,"D3DCOLOR_ARGB(0xff,0xbc,0xbc,0xbc)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.630,0.415,0.418,44.709,0.630,0.415,0.418,44.709,0.921,-0.134,-0.365,44.709
196,589,176,-0.399,-3.552,5.095,6.088,"D3DCOLOR_ARGB(0xff,0xd8,0xd8,0xd8)","D3DCOLOR_ARGB(0xff,0x01,0x01,0x01)",1.000,0.646,0.596,0.418,44.709,0.646,0.596,0.418,44.709,0.895,0.117,-0.431,44.709
196,590,172,-0.399,-3.547,5.028,6.021,"D3DCOLOR_ARGB(0xff,0xa4,0xa4,0xa4)","D3DCOLOR_ARGB(0xff,0x08,0x08,0x08)",1.000,0.559,0.541,0.418,44.709,0.559,0.541,0.418,44.709,0.796,-0.072,0.601,44.709
197,591,179,-0.457,-3.229,5.005,5.998,"D3DCOLOR_ARGB(0xff,0xbc,0xbc,0xbc)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.630,0.415,0.418,44.709,0.630,0.415,0.418,44.709,0.921,-0.134,-0.365,44.709
197,592,172,-0.399,-3.547,5.028,6.021,"D3DCOLOR_ARGB(0xff,0xa4,0xa4,0xa4)","D3DCOLOR_ARGB(0xff,0x08,0x08,0x08)",1.000,0.559,0.541,0.418,44.709,0.559,0.541,0.418,44.709,0.796,-0.072,0.601,44.709
197,593,174,-0.434,-3.318,4.958,5.951,"D3DCOLOR_ARGB(0xff,0x92,0x92,0x92)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.537,0.403,0.418,44.709,0.537,0.403,0.418,44.709,0.851,-0.304,0.429,44.709
198,594,174,-0.434,-3.318,4.958,5.951,"D3DCOLOR_ARGB(0xff,0x92,0x92,0x92)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.537,0.403,0.418,44.709,0.537,0.403,0.418,44.709,0.851,-0.304,0.429,44.709
198,595,180,-0.508,-3.013,4.915,5.908,"D3DCOLOR_ARGB(0xff,0xc0,0xc0,0xc0)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.592,0.281,0.418,44.709,0.592,0.281,0.418,44.709,0.978,-0.114,-0.177,44.709
198,596,179,-0.457,-3.229,5.005,5.998,"D3DCOLOR_ARGB(0xff,0xbc,0xbc,0xbc)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.630,0.415,0.418,44.709,0.630,0.415,0.418,44.709,0.921,-0.134,-0.365,44.709
199,597,170,-0.474,-3.147,4.884,5.877,"D3DCOLOR_ARGB(0xff,0x74,0x74,0x74)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.502,0.274,0.418,44.709,0.502,0.274,0.418,44.709,0.661,-0.366,0.655,44.709
199,598,180,-0.508,-3.013,4.915,5.908,"D3DCOLOR_ARGB(0xff,0xc0,0xc0,0xc0)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.592,0.281,0.418,44.709,0.592,0.281,0.418,44.709,0.978,-0.114,-0.177,44.709
199,599,174,-0.434,-3.318,4.958,5.951,"D3DCOLOR_ARGB(0xff,0x92,0x92,0x92)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.537,0.403,0.418,44.709,0.537,0.403,0.418,44.709,0.851,-0.304,0.429,44.709
200,600,181,-0.677,-4.182,4.975,5.967,"D3DCOLOR_ARGB(0xff,0xe2,0xe2,0xe2)","D3DCOLOR_ARGB(0xff,0xf1,0xf1,0xf1)",1.000,0.120,0.589,0.418,44.709,0.120,0.589,0.418,44.709,0.298,0.848,0.439,44.709
200,601,182,-0.582,-3.983,5.004,5.997,"D3DCOLOR_ARGB(0xff,0xc1,0xc1,0xc1)","D3DCOLOR_ARGB(0xff,0x1f,0x1f,0x1f)",1.000,0.234,0.519,0.418,44.709,0.234,0.519,0.418,44.709,-0.280,0.957,-0.075,44.709
200,602,183,-0.646,-4.040,5.065,6.058,"D3DCOLOR_ARGB(0xff,0xd2,0xd2,0xd2)","D3DCOLOR_ARGB(0xff,0x04,0x04,0x04)",1.000,0.259,0.619,0.418,44.709,0.259,0.619,0.418,44.709,0.001,0.778,-0.628,44.709
201,603,184,-0.778,-4.250,5.044,6.037,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)","D3DCOLOR_ARGB(0xff,0x3e,0x3e,0x3e)",1.000,0.139,0.696,0.418,44.709,0.139,0.696,0.418,44.709,0.715,0.649,-0.257,44.709
201,604,183,-0.646,-4.040,5.065,6.058,"D3DCOLOR_ARGB(0xff,0xd2,0xd2,0xd2)","D3DCOLOR_ARGB(0xff,0x04,0x04,0x04)",1.000,0.259,0.619,0.418,44.709,0.259,0.619,0.418,44.709,0.001,0.778,-0.628,44.709
201,605,185,-0.705,-4.100,5.131,6.123,"D3DCOLOR_ARGB(0xff,0xca,0xca,0xca)","D3DCOLOR_ARGB(0xff,0x01,0x01,0x01)",1.000,0.312,0.698,0.418,44.709,0.312,0.698,0.418,44.709,-0.012,0.705,-0.709,44.709
202,606,183,-0.646,-4.040,5.065,6.058,"D3DCOLOR_ARGB(0xff,0xd2,0xd2,0xd2)","D3DCOLOR_ARGB(0xff,0x04,0x04,0x04)",1.000,0.259,0.619,0.418,44.709,0.259,0.619,0.418,44.709,0.001,0.778,-0.628,44.709
202,607,184,-0.778,-4.250,5.044,6.037,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)","D3DCOLOR_ARGB(0xff,0x3e,0x3e,0x3e)",1.000,0.139,0.696,0.418,44.709,0.139,0.696,0.418,44.709,0.715,0.649,-0.257,44.709
202,608,181,-0.677,-4.182,4.975,5.967,"D3DCOLOR_ARGB(0xff,0xe2,0xe2,0xe2)","D3DCOLOR_ARGB(0xff,0xf1,0xf1,0xf1)",1.000,0.120,0.589,0.418,44.709,0.120,0.589,0.418,44.709,0.298,0.848,0.439,44.709
203,609,186,-0.775,-4.405,4.963,5.956,"D3DCOLOR_ARGB(0xff,0xdf,0xdf,0xdf)","D3DCOLOR_ARGB(0xff,0xe4,0xe4,0xe4)",1.000,0.032,0.694,0.418,44.709,0.032,0.694,0.418,44.709,0.409,0.744,0.528,44.709
203,610,187,-0.591,-4.351,4.990,5.983,"D3DCOLOR_ARGB(0xff,0x71,0x71,0x71)","D3DCOLOR_ARGB(0xff,0x0b,0x0b,0x0b)",1.000,0.138,0.696,0.418,44.709,0.138,0.696,0.418,44.709,-0.361,0.486,0.796,44.709
203,611,181,-0.677,-4.182,4.975,5.967,"D3DCOLOR_ARGB(0xff,0xe2,0xe2,0xe2)","D3DCOLOR_ARGB(0xff,0xf1,0xf1,0xf1)",1.000,0.120,0.589,0.418,44.709,0.120,0.589,0.418,44.709,0.298,0.848,0.439,44.709
204,612,187,-0.591,-4.351,4.990,5.983,"D3DCOLOR_ARGB(0xff,0x71,0x71,0x71)","D3DCOLOR_ARGB(0xff,0x0b,0x0b,0x0b)",1.000,0.138,0.696,0.418,44.709,0.138,0.696,0.418,44.709,-0.361,0.486,0.796,44.709
204,613,188,-0.482,-4.172,5.028,6.021,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.259,0.620,0.418,44.709,0.259,0.620,0.418,44.709,-0.707,0.626,0.328,44.709
204,614,181,-0.677,-4.182,4.975,5.967,"D3DCOLOR_ARGB(0xff,0xe2,0xe2,0xe2)","D3DCOLOR_ARGB(0xff,0xf1,0xf1,0xf1)",1.000,0.120,0.589,0.418,44.709,0.120,0.589,0.418,44.709,0.298,0.848,0.439,44.709
205,615,188,-0.482,-4.172,5.028,6.021,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.259,0.620,0.418,44.709,0.259,0.620,0.418,44.709,-0.707,0.626,0.328,44.709
205,616,187,-0.591,-4.351,4.990,5.983,"D3DCOLOR_ARGB(0xff,0x71,0x71,0x71)","D3DCOLOR_ARGB(0xff,0x0b,0x0b,0x0b)",1.000,0.138,0.696,0.418,44.709,0.138,0.696,0.418,44.709,-0.361,0.486,0.796,44.709
205,617,189,-0.414,-4.254,5.047,6.040,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.312,0.698,0.418,44.709,0.312,0.698,0.418,44.709,-0.771,0.626,-0.118,44.709
206,618,181,-0.677,-4.182,4.975,5.967,"D3DCOLOR_ARGB(0xff,0xe2,0xe2,0xe2)","D3DCOLOR_ARGB(0xff,0xf1,0xf1,0xf1)",1.000,0.120,0.589,0.418,44.709,0.120,0.589,0.418,44.709,0.298,0.848,0.439,44.709
206,619,188,-0.482,-4.172,5.028,6.021,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.259,0.620,0.418,44.709,0.259,0.620,0.418,44.709,-0.707,0.626,0.328,44.709
206,620,182,-0.582,-3.983,5.004,5.997,"D3DCOLOR_ARGB(0xff,0xc1,0xc1,0xc1)","D3DCOLOR_ARGB(0xff,0x1f,0x1f,0x1f)",1.000,0.234,0.519,0.418,44.709,0.234,0.519,0.418,44.709,-0.280,0.957,-0.075,44.709
207,621,184,-0.778,-4.250,5.044,6.037,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)","D3DCOLOR_ARGB(0xff,0x3e,0x3e,0x3e)",1.000,0.139,0.696,0.418,44.709,0.139,0.696,0.418,44.709,0.715,0.649,-0.257,44.709
207,622,186,-0.775,-4.405,4.963,5.956,"D3DCOLOR_ARGB(0xff,0xdf,0xdf,0xdf)","D3DCOLOR_ARGB(0xff,0xe4,0xe4,0xe4)",1.000,0.032,0.694,0.418,44.709,0.032,0.694,0.418,44.709,0.409,0.744,0.528,44.709
207,623,181,-0.677,-4.182,4.975,5.967,"D3DCOLOR_ARGB(0xff,0xe2,0xe2,0xe2)","D3DCOLOR_ARGB(0xff,0xf1,0xf1,0xf1)",1.000,0.120,0.589,0.418,44.709,0.120,0.589,0.418,44.709,0.298,0.848,0.439,44.709
208,624,182,-0.582,-3.983,5.004,5.997,"D3DCOLOR_ARGB(0xff,0xc1,0xc1,0xc1)","D3DCOLOR_ARGB(0xff,0x1f,0x1f,0x1f)",1.000,0.234,0.519,0.418,44.709,0.234,0.519,0.418,44.709,-0.280,0.957,-0.075,44.709
208,625,188,-0.482,-4.172,5.028,6.021,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.259,0.620,0.418,44.709,0.259,0.620,0.418,44.709,-0.707,0.626,0.328,44.709
208,626,183,-0.646,-4.040,5.065,6.058,"D3DCOLOR_ARGB(0xff,0xd2,0xd2,0xd2)","D3DCOLOR_ARGB(0xff,0x04,0x04,0x04)",1.000,0.259,0.619,0.418,44.709,0.259,0.619,0.418,44.709,0.001,0.778,-0.628,44.709
209,627,189,-0.414,-4.254,5.047,6.040,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.312,0.698,0.418,44.709,0.312,0.698,0.418,44.709,-0.771,0.626,-0.118,44.709
209,628,183,-0.646,-4.040,5.065,6.058,"D3DCOLOR_ARGB(0xff,0xd2,0xd2,0xd2)","D3DCOLOR_ARGB(0xff,0x04,0x04,0x04)",1.000,0.259,0.619,0.418,44.709,0.259,0.619,0.418,44.709,0.001,0.778,-0.628,44.709
209,629,188,-0.482,-4.172,5.028,6.021,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.259,0.620,0.418,44.709,0.259,0.620,0.418,44.709,-0.707,0.626,0.328,44.709
210,630,183,-0.646,-4.040,5.065,6.058,"D3DCOLOR_ARGB(0xff,0xd2,0xd2,0xd2)","D3DCOLOR_ARGB(0xff,0x04,0x04,0x04)",1.000,0.259,0.619,0.418,44.709,0.259,0.619,0.418,44.709,0.001,0.778,-0.628,44.709
210,631,189,-0.414,-4.254,5.047,6.040,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.312,0.698,0.418,44.709,0.312,0.698,0.418,44.709,-0.771,0.626,-0.118,44.709
210,632,185,-0.705,-4.100,5.131,6.123,"D3DCOLOR_ARGB(0xff,0xca,0xca,0xca)","D3DCOLOR_ARGB(0xff,0x01,0x01,0x01)",1.000,0.312,0.698,0.418,44.709,0.312,0.698,0.418,44.709,-0.012,0.705,-0.709,44.709
211,633,190,-0.533,-2.847,4.838,5.832,"D3DCOLOR_ARGB(0xff,0xcd,0xcd,0xcd)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.557,0.167,0.418,44.709,0.557,0.167,0.418,44.709,0.928,0.001,-0.372,44.709
211,634,191,-0.471,-2.623,4.885,5.878,"D3DCOLOR_ARGB(0xff,0xc6,0xc6,0xc6)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.677,0.116,0.418,44.709,0.677,0.116,0.418,44.709,0.643,0.115,-0.757,44.709
211,635,180,-0.508,-3.013,4.915,5.908,"D3DCOLOR_ARGB(0xff,0xc0,0xc0,0xc0)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.592,0.281,0.418,44.709,0.592,0.281,0.418,44.709,0.978,-0.114,-0.177,44.709
212,636,192,-0.267,-2.542,4.892,5.885,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.790,0.090,0.418,44.709,0.790,0.090,0.418,44.709,-0.480,0.109,-0.870,44.709
212,637,193,-0.226,-2.679,4.964,5.956,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.882,0.211,0.418,44.709,0.882,0.211,0.418,44.709,-0.545,0.279,-0.791,44.709
212,638,194,-0.460,-2.777,4.957,5.950,"D3DCOLOR_ARGB(0xff,0xbc,0xbc,0xbc)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.698,0.266,0.418,44.709,0.698,0.266,0.418,44.709,0.520,0.124,-0.845,44.709
213,639,195,-0.197,-2.815,4.808,5.801,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.677,0.116,0.418,44.709,0.677,0.116,0.418,44.709,-0.741,-0.040,0.671,44.709
213,640,196,-0.156,-3.096,4.881,5.874,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.697,0.266,0.418,44.709,0.697,0.266,0.418,44.709,-0.459,-0.227,0.859,44.709
213,641,197,-0.098,-2.825,4.912,5.905,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.794,0.232,0.418,44.709,0.794,0.232,0.418,44.709,-0.982,0.108,0.155,44.709
214,642,198,-0.189,-2.665,4.751,5.744,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.644,0.018,0.418,44.709,0.644,0.018,0.418,44.709,-0.557,0.444,0.702,44.709
214,643,199,-0.386,-2.998,4.799,5.792,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.557,0.168,0.418,44.709,0.557,0.168,0.418,44.709,-0.063,-0.234,0.970,44.709
214,644,195,-0.197,-2.815,4.808,5.801,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.677,0.116,0.418,44.709,0.677,0.116,0.418,44.709,-0.741,-0.040,0.671,44.709
215,645,190,-0.533,-2.847,4.838,5.832,"D3DCOLOR_ARGB(0xff,0xcd,0xcd,0xcd)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.557,0.167,0.418,44.709,0.557,0.167,0.418,44.709,0.928,0.001,-0.372,44.709
215,646,200,-0.589,-2.636,4.760,5.753,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)","D3DCOLOR_ARGB(0xff,0xa5,0xa5,0xa5)",1.000,0.480,0.048,0.418,44.709,0.480,0.048,0.418,44.709,0.438,0.899,-0.021,44.709
215,647,201,-0.459,-2.398,4.852,5.845,"D3DCOLOR_ARGB(0xff,0xed,0xed,0xed)","D3DCOLOR_ARGB(0xff,0x08,0x08,0x08)",1.000,0.644,0.018,0.418,44.709,0.644,0.018,0.418,44.709,0.383,0.695,-0.608,44.709
216,648,202,-0.178,-2.683,4.841,5.834,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.730,0.101,0.418,44.709,0.730,0.101,0.418,44.709,-0.997,0.079,0.011,44.709
216,649,197,-0.098,-2.825,4.912,5.905,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.794,0.232,0.418,44.709,0.794,0.232,0.418,44.709,-0.982,0.108,0.155,44.709
216,650,193,-0.226,-2.679,4.964,5.956,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.882,0.211,0.418,44.709,0.882,0.211,0.418,44.709,-0.545,0.279,-0.791,44.709
217,651,194,-0.460,-2.777,4.957,5.950,"D3DCOLOR_ARGB(0xff,0xbc,0xbc,0xbc)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.698,0.266,0.418,44.709,0.698,0.266,0.418,44.709,0.520,0.124,-0.845,44.709
217,652,193,-0.226,-2.679,4.964,5.956,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.882,0.211,0.418,44.709,0.882,0.211,0.418,44.709,-0.545,0.279,-0.791,44.709
217,653,203,-0.374,-3.086,5.037,6.030,"D3DCOLOR_ARGB(0xff,0xac,0xac,0xac)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.726,0.421,0.418,44.709,0.726,0.421,0.418,44.709,0.444,0.040,-0.895,44.709
218,654,193,-0.226,-2.679,4.964,5.956,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.882,0.211,0.418,44.709,0.882,0.211,0.418,44.709,-0.545,0.279,-0.791,44.709
218,655,204,-0.138,-3.090,5.018,6.011,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.815,0.405,0.418,44.709,0.815,0.405,0.418,44.709,-0.991,0.001,-0.133,44.709
218,656,205,-0.229,-2.994,5.040,6.033,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.874,0.374,0.418,44.709,0.874,0.374,0.418,44.709,-0.364,0.129,-0.922,44.709
219,657,206,-0.185,-3.354,4.995,5.988,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.726,0.421,0.418,44.709,0.726,0.421,0.418,44.709,-0.654,-0.231,0.720,44.709
219,658,197,-0.098,-2.825,4.912,5.905,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.794,0.232,0.418,44.709,0.794,0.232,0.418,44.709,-0.982,0.108,0.155,44.709
219,659,196,-0.156,-3.096,4.881,5.874,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.697,0.266,0.418,44.709,0.697,0.266,0.418,44.709,-0.459,-0.227,0.859,44.709
220,660,179,-0.457,-3.229,5.005,5.998,"D3DCOLOR_ARGB(0xff,0xbc,0xbc,0xbc)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.630,0.415,0.418,44.709,0.630,0.415,0.418,44.709,0.921,-0.134,-0.365,44.709
220,661,180,-0.508,-3.013,4.915,5.908,"D3DCOLOR_ARGB(0xff,0xc0,0xc0,0xc0)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.592,0.281,0.418,44.709,0.592,0.281,0.418,44.709,0.978,-0.114,-0.177,44.709
220,662,194,-0.460,-2.777,4.957,5.950,"D3DCOLOR_ARGB(0xff,0xbc,0xbc,0xbc)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.698,0.266,0.418,44.709,0.698,0.266,0.418,44.709,0.520,0.124,-0.845,44.709
221,663,203,-0.374,-3.086,5.037,6.030,"D3DCOLOR_ARGB(0xff,0xac,0xac,0xac)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.726,0.421,0.418,44.709,0.726,0.421,0.418,44.709,0.444,0.040,-0.895,44.709
221,664,205,-0.229,-2.994,5.040,6.033,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.874,0.374,0.418,44.709,0.874,0.374,0.418,44.709,-0.364,0.129,-0.922,44.709
221,665,207,-0.332,-3.421,5.135,6.128,"D3DCOLOR_ARGB(0xff,0xae,0xae,0xae)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.767,0.589,0.418,44.709,0.767,0.589,0.418,44.709,0.281,0.184,-0.942,44.709
222,666,208,-0.171,-3.384,5.118,6.111,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.860,0.569,0.418,44.709,0.860,0.569,0.418,44.709,-0.911,0.145,-0.385,44.709
222,667,207,-0.332,-3.421,5.135,6.128,"D3DCOLOR_ARGB(0xff,0xae,0xae,0xae)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.767,0.589,0.418,44.709,0.767,0.589,0.418,44.709,0.281,0.184,-0.942,44.709
