Prim,VTX,IDX,Position[0],Position[1],Position[2],Position[3],Diffuse,Specular,Fog,TexCoord0[0],TexCoord0[1],TexCoord0[2],TexCoord0[3],TexCoord1[0],TexCoord1[1],TexCoord1[2],TexCoord1[3],TexCoord2[0],TexCoord2[1],TexCoord2[2],TexCoord2[3]
64,193,56,-0.106,0.392,4.050,5.044,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.718,0.074,0.418,44.709,0.718,0.074,0.418,44.709,0.115,-0.347,0.931,44.709
64,194,54,-0.080,0.362,4.075,5.069,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.750,0.101,0.418,44.709,0.750,0.101,0.418,44.709,0.099,-0.201,0.974,44.709
65,195,57,-0.187,0.393,4.060,5.055,"D3DCOLOR_ARGB(0xff,0x80,0x80,0x80)","D3DCOLOR_ARGB(0xff,0x08,0x08,0x08)",1.000,0.681,0.102,0.418,44.709,0.681,0.102,0.418,44.709,0.574,-0.161,0.803,44.709
65,196,56,-0.106,0.392,4.050,5.044,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.718,0.074,0.418,44.709,0.718,0.074,0.418,44.709,0.115,-0.347,0.931,44.709
65,197,59,-0.109,0.478,4.038,5.032,"D3DCOLOR_ARGB(0xff,0x76,0x76,0x76)","D3DCOLOR_ARGB(0xff,0x13,0x13,0x13)",1.000,0.672,0.027,0.418,44.709,0.672,0.027,0.418,44.709,0.206,0.080,0.975,44.709
66,198,59,-0.109,0.478,4.038,5.032,"D3DCOLOR_ARGB(0xff,0x76,0x76,0x76)","D3DCOLOR_ARGB(0xff,0x13,0x13,0x13)",1.000,0.672,0.027,0.418,44.709,0.672,0.027,0.418,44.709,0.206,0.080,0.975,44.709
66,199,58,-0.021,0.423,4.056,5.050,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.751,0.038,0.418,44.709,0.751,0.038,0.418,44.709,-0.316,-0.089,0.944,44.709
66,200,60,-0.040,0.491,4.040,5.035,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.700,0.006,0.418,44.709,0.700,0.006,0.418,44.709,-0.303,0.069,0.950,44.709
67,201,58,-0.021,0.423,4.056,5.050,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.751,0.038,0.418,44.709,0.751,0.038,0.418,44.709,-0.316,-0.089,0.944,44.709
67,202,59,-0.109,0.478,4.038,5.032,"D3DCOLOR_ARGB(0xff,0x76,0x76,0x76)","D3DCOLOR_ARGB(0xff,0x13,0x13,0x13)",1.000,0.672,0.027,0.418,44.709,0.672,0.027,0.418,44.709,0.206,0.080,0.975,44.709
67,203,56,-0.106,0.392,4.050,5.044,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.718,0.074,0.418,44.709,0.718,0.074,0.418,44.709,0.115,-0.347,0.931,44.709
68,204,61,-0.105,0.093,4.178,5.172,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.830,0.332,0.418,44.709,0.830,0.332,0.418,44.709,0.156,-0.939,0.306,44.709
68,205,62,-0.058,0.106,4.169,5.163,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.886,0.283,0.418,44.709,0.886,0.283,0.418,44.709,-0.191,-0.598,0.778,44.709
68,206,63,-0.091,0.070,4.143,5.137,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.856,0.283,0.418,44.709,0.856,0.283,0.418,44.709,-0.329,-0.840,0.432,44.709
69,207,41,-0.100,0.081,4.126,5.121,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.833,0.277,0.418,44.709,0.833,0.277,0.418,44.709,-0.041,-0.408,0.912,44.709
69,208,40,-0.153,0.087,4.134,5.128,"D3DCOLOR_ARGB(0xff,0x6d,0x6d,0x6d)","D3DCOLOR_ARGB(0xff,0x01,0x01,0x01)",1.000,0.807,0.295,0.418,44.709,0.807,0.295,0.418,44.709,0.545,-0.312,0.778,44.709
69,209,64,-0.137,0.070,4.151,5.145,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.831,0.333,0.418,44.709,0.831,0.333,0.418,44.709,0.238,-0.878,0.415,44.709
70,210,62,-0.058,0.106,4.169,5.163,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.886,0.283,0.418,44.709,0.886,0.283,0.418,44.709,-0.191,-0.598,0.778,44.709
70,211,65,0.019,0.179,4.168,5.162,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.883,0.217,0.418,44.709,0.883,0.217,0.418,44.709,-0.424,-0.227,0.877,44.709
70,212,46,-0.033,0.143,4.140,5.134,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.869,0.232,0.418,44.709,0.869,0.232,0.418,44.709,-0.561,-0.576,0.595,44.709
71,213,46,-0.033,0.143,4.140,5.134,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.869,0.232,0.418,44.709,0.869,0.232,0.418,44.709,-0.561,-0.576,0.595,44.709
71,214,63,-0.091,0.070,4.143,5.137,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.856,0.283,0.418,44.709,0.856,0.283,0.418,44.709,-0.329,-0.840,0.432,44.709
71,215,62,-0.058,0.106,4.169,5.163,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.886,0.283,0.418,44.709,0.886,0.283,0.418,44.709,-0.191,-0.598,0.778,44.709
72,216,66,0.046,0.319,4.124,5.119,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.835,0.111,0.418,44.709,0.835,0.111,0.418,44.709,-0.708,-0.044,0.705,44.709
72,217,67,0.043,0.422,4.098,5.092,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.805,0.056,0.418,44.709,0.805,0.056,0.418,44.709,-0.691,-0.051,0.721,44.709
72,218,52,-0.007,0.326,4.084,5.079,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.803,0.102,0.418,44.709,0.803,0.102,0.418,44.709,-0.432,-0.049,0.900,44.709
73,219,53,-0.005,0.364,4.076,5.070,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.788,0.076,0.418,44.709,0.788,0.076,0.418,44.709,-0.284,-0.034,0.958,44.709
73,220,52,-0.007,0.326,4.084,5.079,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.803,0.102,0.418,44.709,0.803,0.102,0.418,44.709,-0.432,-0.049,0.900,44.709
73,221,67,0.043,0.422,4.098,5.092,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.805,0.056,0.418,44.709,0.805,0.056,0.418,44.709,-0.691,-0.051,0.721,44.709
74,222,67,0.043,0.422,4.098,5.092,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.805,0.056,0.418,44.709,0.805,0.056,0.418,44.709,-0.691,-0.051,0.721,44.709
74,223,68,0.038,0.500,4.074,5.068,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.763,0.005,0.418,44.709,0.763,0.005,0.418,44.709,-0.627,0.036,0.778,44.709
74,224,58,-0.021,0.423,4.056,5.050,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.751,0.038,0.418,44.709,0.751,0.038,0.418,44.709,-0.316,-0.089,0.944,44.709
75,225,58,-0.021,0.423,4.056,5.050,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.751,0.038,0.418,44.709,0.751,0.038,0.418,44.709,-0.316,-0.089,0.944,44.709
75,226,53,-0.005,0.364,4.076,5.070,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.788,0.076,0.418,44.709,0.788,0.076,0.418,44.709,-0.284,-0.034,0.958,44.709
75,227,67,0.043,0.422,4.098,5.092,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.805,0.056,0.418,44.709,0.805,0.056,0.418,44.709,-0.691,-0.051,0.721,44.709
76,228,60,-0.040,0.491,4.040,5.035,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.700,0.006,0.418,44.709,0.700,0.006,0.418,44.709,-0.303,0.069,0.950,44.709
76,229,58,-0.021,0.423,4.056,5.050,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.751,0.038,0.418,44.709,0.751,0.038,0.418,44.709,-0.316,-0.089,0.944,44.709
76,230,68,0.038,0.500,4.074,5.068,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.763,0.005,0.418,44.709,0.763,0.005,0.418,44.709,-0.627,0.036,0.778,44.709
77,231,69,0.109,0.279,4.250,5.244,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.947,0.239,0.418,44.709,0.947,0.239,0.418,44.709,-0.857,0.324,-0.401,44.709
77,232,70,0.028,0.310,4.269,5.263,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.958,0.230,0.418,44.709,0.958,0.230,0.418,44.709,-0.583,0.215,-0.784,44.709
77,233,71,0.010,0.433,4.236,5.230,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.902,0.159,0.418,44.709,0.902,0.159,0.418,44.709,-0.600,0.033,-0.799,44.709
78,234,72,0.116,0.225,4.229,5.222,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.944,0.249,0.418,44.709,0.944,0.249,0.418,44.709,-0.969,0.221,0.108,44.709
78,235,69,0.109,0.279,4.250,5.244,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.947,0.239,0.418,44.709,0.947,0.239,0.418,44.709,-0.857,0.324,-0.401,44.709
78,236,73,0.070,0.387,4.216,5.210,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.891,0.168,0.418,44.709,0.891,0.168,0.418,44.709,-0.939,-0.027,-0.344,44.709
79,237,74,0.102,0.138,4.207,5.201,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.945,0.267,0.418,44.709,0.945,0.267,0.418,44.709,-0.817,0.072,0.572,44.709
79,238,72,0.116,0.225,4.229,5.222,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.944,0.249,0.418,44.709,0.944,0.249,0.418,44.709,-0.969,0.221,0.108,44.709
79,239,75,0.096,0.334,4.193,5.187,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.882,0.182,0.418,44.709,0.882,0.182,0.418,44.709,-0.993,-0.051,0.104,44.709
80,240,62,-0.058,0.106,4.169,5.163,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.886,0.283,0.418,44.709,0.886,0.283,0.418,44.709,-0.191,-0.598,0.778,44.709
80,241,61,-0.105,0.093,4.178,5.172,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.830,0.332,0.418,44.709,0.830,0.332,0.418,44.709,0.156,-0.939,0.306,44.709
80,242,76,-0.083,-0.012,4.214,5.208,"D3DCOLOR_ARGB(0xff,0x73,0x73,0x73)","D3DCOLOR_ARGB(0xff,0x02,0x02,0x02)",1.000,0.849,0.360,0.418,44.709,0.849,0.360,0.418,44.709,0.560,-0.270,0.784,44.709
81,243,76,-0.083,-0.012,4.214,5.208,"D3DCOLOR_ARGB(0xff,0x73,0x73,0x73)","D3DCOLOR_ARGB(0xff,0x02,0x02,0x02)",1.000,0.849,0.360,0.418,44.709,0.849,0.360,0.418,44.709,0.560,-0.270,0.784,44.709
81,244,77,-0.020,-0.013,4.203,5.197,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.927,0.302,0.418,44.709,0.927,0.302,0.418,44.709,0.035,-0.120,0.992,44.709
81,245,62,-0.058,0.106,4.169,5.163,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.886,0.283,0.418,44.709,0.886,0.283,0.418,44.709,-0.191,-0.598,0.778,44.709
82,246,78,0.080,0.258,4.174,5.168,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.883,0.201,0.418,44.709,0.883,0.201,0.418,44.709,-0.750,-0.079,0.657,44.709
82,247,65,0.019,0.179,4.168,5.162,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.883,0.217,0.418,44.709,0.883,0.217,0.418,44.709,-0.424,-0.227,0.877,44.709
82,248,79,0.054,0.062,4.199,5.193,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.944,0.284,0.418,44.709,0.944,0.284,0.418,44.709,-0.373,-0.009,0.928,44.709
83,249,79,0.054,0.062,4.199,5.193,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.944,0.284,0.418,44.709,0.944,0.284,0.418,44.709,-0.373,-0.009,0.928,44.709
83,250,74,0.102,0.138,4.207,5.201,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.945,0.267,0.418,44.709,0.945,0.267,0.418,44.709,-0.817,0.072,0.572,44.709
83,251,78,0.080,0.258,4.174,5.168,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.883,0.201,0.418,44.709,0.883,0.201,0.418,44.709,-0.750,-0.079,0.657,44.709
84,252,65,0.019,0.179,4.168,5.162,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.883,0.217,0.418,44.709,0.883,0.217,0.418,44.709,-0.424,-0.227,0.877,44.709
84,253,62,-0.058,0.106,4.169,5.163,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.886,0.283,0.418,44.709,0.886,0.283,0.418,44.709,-0.191,-0.598,0.778,44.709
84,254,77,-0.020,-0.013,4.203,5.197,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.927,0.302,0.418,44.709,0.927,0.302,0.418,44.709,0.035,-0.120,0.992,44.709
85,255,77,-0.020,-0.013,4.203,5.197,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.927,0.302,0.418,44.709,0.927,0.302,0.418,44.709,0.035,-0.120,0.992,44.709
85,256,79,0.054,0.062,4.199,5.193,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.944,0.284,0.418,44.709,0.944,0.284,0.418,44.709,-0.373,-0.009,0.928,44.709
85,257,65,0.019,0.179,4.168,5.162,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.883,0.217,0.418,44.709,0.883,0.217,0.418,44.709,-0.424,-0.227,0.877,44.709
86,258,75,0.096,0.334,4.193,5.187,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.882,0.182,0.418,44.709,0.882,0.182,0.418,44.709,-0.993,-0.051,0.104,44.709
86,259,78,0.080,0.258,4.174,5.168,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.883,0.201,0.418,44.709,0.883,0.201,0.418,44.709,-0.750,-0.079,0.657,44.709
86,260,74,0.102,0.138,4.207,5.201,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.945,0.267,0.418,44.709,0.945,0.267,0.418,44.709,-0.817,0.072,0.572,44.709
87,261,73,0.070,0.387,4.216,5.210,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.891,0.168,0.418,44.709,0.891,0.168,0.418,44.709,-0.939,-0.027,-0.344,44.709
87,262,75,0.096,0.334,4.193,5.187,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.882,0.182,0.418,44.709,0.882,0.182,0.418,44.709,-0.993,-0.051,0.104,44.709
87,263,72,0.116,0.225,4.229,5.222,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.944,0.249,0.418,44.709,0.944,0.249,0.418,44.709,-0.969,0.221,0.108,44.709
88,264,71,0.010,0.433,4.236,5.230,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.902,0.159,0.418,44.709,0.902,0.159,0.418,44.709,-0.600,0.033,-0.799,44.709
88,265,73,0.070,0.387,4.216,5.210,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.891,0.168,0.418,44.709,0.891,0.168,0.418,44.709,-0.939,-0.027,-0.344,44.709
88,266,69,0.109,0.279,4.250,5.244,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.947,0.239,0.418,44.709,0.947,0.239,0.418,44.709,-0.857,0.324,-0.401,44.709
89,267,80,-0.079,0.167,4.110,5.104,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.819,0.208,0.418,44.709,0.819,0.208,0.418,44.709,-0.075,-0.237,0.969,44.709
89,268,51,-0.008,0.269,4.096,5.090,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.825,0.136,0.418,44.709,0.825,0.136,0.418,44.709,-0.338,-0.128,0.932,44.709
89,269,50,-0.072,0.248,4.091,5.085,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.793,0.159,0.418,44.709,0.793,0.159,0.418,44.709,0.043,-0.009,0.999,44.709
90,270,81,-0.168,0.182,4.107,5.101,"D3DCOLOR_ARGB(0xff,0x73,0x73,0x73)","D3DCOLOR_ARGB(0xff,0x03,0x03,0x03)",1.000,0.763,0.222,0.418,44.709,0.763,0.222,0.418,44.709,0.556,-0.264,0.788,44.709
90,271,82,-0.128,0.235,4.093,5.087,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.766,0.189,0.418,44.709,0.766,0.189,0.418,44.709,0.077,-0.106,0.991,44.709
90,272,45,-0.172,0.223,4.097,5.091,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.749,0.209,0.418,44.709,0.749,0.209,0.418,44.709,0.342,-0.766,0.545,44.709
91,273,83,-0.130,0.178,4.103,5.097,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.783,0.212,0.418,44.709,0.783,0.212,0.418,44.709,0.243,-0.352,0.904,44.709
91,274,82,-0.128,0.235,4.093,5.087,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.766,0.189,0.418,44.709,0.766,0.189,0.418,44.709,0.077,-0.106,0.991,44.709
91,275,81,-0.168,0.182,4.107,5.101,"D3DCOLOR_ARGB(0xff,0x73,0x73,0x73)","D3DCOLOR_ARGB(0xff,0x03,0x03,0x03)",1.000,0.763,0.222,0.418,44.709,0.763,0.222,0.418,44.709,0.556,-0.264,0.788,44.709
92,276,84,-0.160,0.171,4.116,5.110,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.772,0.237,0.418,44.709,0.772,0.237,0.418,44.709,0.488,-0.496,0.718,44.709
92,277,83,-0.130,0.178,4.103,5.097,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.783,0.212,0.418,44.709,0.783,0.212,0.418,44.709,0.243,-0.352,0.904,44.709
92,278,81,-0.168,0.182,4.107,5.101,"D3DCOLOR_ARGB(0xff,0x73,0x73,0x73)","D3DCOLOR_ARGB(0xff,0x03,0x03,0x03)",1.000,0.763,0.222,0.418,44.709,0.763,0.222,0.418,44.709,0.556,-0.264,0.788,44.709
93,279,47,-0.025,0.193,4.119,5.114,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.849,0.193,0.418,44.709,0.849,0.193,0.418,44.709,-0.400,-0.272,0.875,44.709
93,280,51,-0.008,0.269,4.096,5.090,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.825,0.136,0.418,44.709,0.825,0.136,0.418,44.709,-0.338,-0.128,0.932,44.709
93,281,80,-0.079,0.167,4.110,5.104,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.819,0.208,0.418,44.709,0.819,0.208,0.418,44.709,-0.075,-0.237,0.969,44.709
94,282,41,-0.100,0.081,4.126,5.121,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.833,0.277,0.418,44.709,0.833,0.277,0.418,44.709,-0.041,-0.408,0.912,44.709
94,283,47,-0.025,0.193,4.119,5.114,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.849,0.193,0.418,44.709,0.849,0.193,0.418,44.709,-0.400,-0.272,0.875,44.709
94,284,80,-0.079,0.167,4.110,5.104,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.819,0.208,0.418,44.709,0.819,0.208,0.418,44.709,-0.075,-0.237,0.969,44.709
95,285,40,-0.153,0.087,4.134,5.128,"D3DCOLOR_ARGB(0xff,0x6d,0x6d,0x6d)","D3DCOLOR_ARGB(0xff,0x01,0x01,0x01)",1.000,0.807,0.295,0.418,44.709,0.807,0.295,0.418,44.709,0.545,-0.312,0.778,44.709
95,286,42,-0.126,0.169,4.110,5.104,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.791,0.225,0.418,44.709,0.791,0.225,0.418,44.709,0.342,-0.308,0.888,44.709
95,287,84,-0.160,0.171,4.116,5.110,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.772,0.237,0.418,44.709,0.772,0.237,0.418,44.709,0.488,-0.496,0.718,44.709
96,288,84,-0.160,0.171,4.116,5.110,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.772,0.237,0.418,44.709,0.772,0.237,0.418,44.709,0.488,-0.496,0.718,44.709
96,289,42,-0.126,0.169,4.110,5.104,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.791,0.225,0.418,44.709,0.791,0.225,0.418,44.709,0.342,-0.308,0.888,44.709
