Prim,VTX,IDX,Position[0],Position[1],Position[2],Position[3],Diffuse,Specular,Fog,TexCoord0[0],TexCoord0[1],TexCoord0[2],TexCoord0[3],TexCoord1[0],TexCoord1[1],TexCoord1[2],TexCoord1[3],TexCoord2[0],TexCoord2[1],TexCoord2[2],TexCoord2[3]
94,282,75,-0.405,-2.671,4.694,5.687,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.513,0.753,0.418,44.709,0.513,0.753,0.418,44.709,0.222,-0.324,0.920,44.709
94,283,76,-0.221,-2.772,4.803,5.796,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.538,0.859,0.418,44.709,0.538,0.859,0.418,44.709,-0.500,-0.387,0.775,44.709
94,284,77,-0.195,-2.638,4.743,5.736,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.579,0.784,0.418,44.709,0.579,0.784,0.418,44.709,-0.737,-0.257,0.625,44.709
95,285,2,-0.149,-1.898,4.476,5.470,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.681,0.343,0.418,44.709,0.681,0.343,0.418,44.709,0.269,-0.899,0.345,44.709
95,286,14,-0.184,-1.820,4.432,5.426,"D3DCOLOR_ARGB(0xff,0x7a,0x7a,0x7a)","D3DCOLOR_ARGB(0xff,0x02,0x02,0x02)",1.000,0.681,0.289,0.418,44.709,0.681,0.289,0.418,44.709,0.609,-0.256,0.750,44.709
95,287,78,-0.187,-1.892,4.494,5.488,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.658,0.343,0.418,44.709,0.658,0.343,0.418,44.709,-0.038,-0.514,0.857,44.709
96,288,79,-0.559,-2.100,4.632,5.625,"D3DCOLOR_ARGB(0xff,0xca,0xca,0xca)","D3DCOLOR_ARGB(0xff,0x06,0x06,0x06)",1.000,0.455,0.526,0.418,44.709,0.455,0.526,0.418,44.709,0.995,-0.000,0.103,44.709
96,289,73,-0.556,-2.512,4.726,5.720,"D3DCOLOR_ARGB(0xff,0xb6,0xb6,0xb6)","D3DCOLOR_ARGB(0xff,0x01,0x01,0x01)",1.000,0.449,0.747,0.418,44.709,0.449,0.747,0.418,44.709,0.984,-0.172,0.052,44.709
96,290,75,-0.405,-2.671,4.694,5.687,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.513,0.753,0.418,44.709,0.513,0.753,0.418,44.709,0.222,-0.324,0.920,44.709
97,291,80,-0.502,-1.722,4.539,5.533,"D3DCOLOR_ARGB(0xff,0xe0,0xe0,0xe0)","D3DCOLOR_ARGB(0xff,0x22,0x22,0x22)",1.000,0.469,0.311,0.418,44.709,0.469,0.311,0.418,44.709,0.961,0.228,0.155,44.709
97,292,81,-0.447,-1.556,4.508,5.502,"D3DCOLOR_ARGB(0xff,0xe1,0xe1,0xe1)","D3DCOLOR_ARGB(0xff,0x2b,0x2b,0x2b)",1.000,0.476,0.220,0.418,44.709,0.476,0.220,0.418,44.709,0.948,0.251,0.195,44.709
97,293,82,-0.423,-1.356,4.584,5.578,"D3DCOLOR_ARGB(0xff,0xe2,0xe2,0xe2)","D3DCOLOR_ARGB(0xff,0x01,0x01,0x01)",1.000,0.414,0.189,0.418,44.709,0.414,0.189,0.418,44.709,0.769,0.280,-0.575,44.709
98,294,71,-0.492,-2.389,4.813,5.806,"D3DCOLOR_ARGB(0xff,0xba,0xba,0xba)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.361,0.840,0.418,44.709,0.361,0.840,0.418,44.709,0.786,-0.077,-0.613,44.709
98,295,83,-0.456,-2.573,4.851,5.844,"D3DCOLOR_ARGB(0xff,0x97,0x97,0x97)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.371,0.831,0.418,44.709,0.371,0.831,0.418,44.709,0.567,-0.229,-0.791,44.709
98,296,72,-0.528,-2.631,4.763,5.757,"D3DCOLOR_ARGB(0xff,0xa9,0xa9,0xa9)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.448,0.787,0.418,44.709,0.448,0.787,0.418,44.709,0.949,-0.282,-0.138,44.709
99,297,75,-0.405,-2.671,4.694,5.687,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.513,0.753,0.418,44.709,0.513,0.753,0.418,44.709,0.222,-0.324,0.920,44.709
99,298,74,-0.401,-2.760,4.734,5.728,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.486,0.812,0.418,44.709,0.486,0.812,0.418,44.709,0.495,-0.449,0.744,44.709
99,299,76,-0.221,-2.772,4.803,5.796,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.538,0.859,0.418,44.709,0.538,0.859,0.418,44.709,-0.500,-0.387,0.775,44.709
100,300,73,-0.556,-2.512,4.726,5.720,"D3DCOLOR_ARGB(0xff,0xb6,0xb6,0xb6)","D3DCOLOR_ARGB(0xff,0x01,0x01,0x01)",1.000,0.449,0.747,0.418,44.709,0.449,0.747,0.418,44.709,0.984,-0.172,0.052,44.709
100,301,72,-0.528,-2.631,4.763,5.757,"D3DCOLOR_ARGB(0xff,0xa9,0xa9,0xa9)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.448,0.787,0.418,44.709,0.448,0.787,0.418,44.709,0.949,-0.282,-0.138,44.709
100,302,74,-0.401,-2.760,4.734,5.728,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.486,0.812,0.418,44.709,0.486,0.812,0.418,44.709,0.495,-0.449,0.744,44.709
101,303,71,-0.492,-2.389,4.813,5.806,"D3DCOLOR_ARGB(0xff,0xba,0xba,0xba)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.361,0.840,0.418,44.709,0.361,0.840,0.418,44.709,0.786,-0.077,-0.613,44.709
101,304,73,-0.556,-2.512,4.726,5.720,"D3DCOLOR_ARGB(0xff,0xb6,0xb6,0xb6)","D3DCOLOR_ARGB(0xff,0x01,0x01,0x01)",1.000,0.449,0.747,0.418,44.709,0.449,0.747,0.418,44.709,0.984,-0.172,0.052,44.709
101,305,84,-0.463,-2.001,4.746,5.739,"D3DCOLOR_ARGB(0xff,0xc5,0xc5,0xc5)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.375,0.548,0.418,44.709,0.375,0.548,0.418,44.709,0.737,0.047,-0.674,44.709
102,306,75,-0.405,-2.671,4.694,5.687,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.513,0.753,0.418,44.709,0.513,0.753,0.418,44.709,0.222,-0.324,0.920,44.709
102,307,77,-0.195,-2.638,4.743,5.736,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.579,0.784,0.418,44.709,0.579,0.784,0.418,44.709,-0.737,-0.257,0.625,44.709
102,308,69,-0.144,-2.290,4.665,5.658,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.616,0.604,0.418,44.709,0.616,0.604,0.418,44.709,-0.595,-0.233,0.770,44.709
103,309,69,-0.144,-2.290,4.665,5.658,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.616,0.604,0.418,44.709,0.616,0.604,0.418,44.709,-0.595,-0.233,0.770,44.709
103,310,68,-0.393,-2.311,4.582,5.576,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.548,0.554,0.418,44.709,0.548,0.554,0.418,44.709,0.319,-0.202,0.926,44.709
103,311,75,-0.405,-2.671,4.694,5.687,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.513,0.753,0.418,44.709,0.513,0.753,0.418,44.709,0.222,-0.324,0.920,44.709
104,312,75,-0.405,-2.671,4.694,5.687,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.513,0.753,0.418,44.709,0.513,0.753,0.418,44.709,0.222,-0.324,0.920,44.709
104,313,68,-0.393,-2.311,4.582,5.576,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.548,0.554,0.418,44.709,0.548,0.554,0.418,44.709,0.319,-0.202,0.926,44.709
104,314,79,-0.559,-2.100,4.632,5.625,"D3DCOLOR_ARGB(0xff,0xca,0xca,0xca)","D3DCOLOR_ARGB(0xff,0x06,0x06,0x06)",1.000,0.455,0.526,0.418,44.709,0.455,0.526,0.418,44.709,0.995,-0.000,0.103,44.709
105,315,84,-0.463,-2.001,4.746,5.739,"D3DCOLOR_ARGB(0xff,0xc5,0xc5,0xc5)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.375,0.548,0.418,44.709,0.375,0.548,0.418,44.709,0.737,0.047,-0.674,44.709
105,316,79,-0.559,-2.100,4.632,5.625,"D3DCOLOR_ARGB(0xff,0xca,0xca,0xca)","D3DCOLOR_ARGB(0xff,0x06,0x06,0x06)",1.000,0.455,0.526,0.418,44.709,0.455,0.526,0.418,44.709,0.995,-0.000,0.103,44.709
105,317,85,-0.466,-1.529,4.634,5.628,"D3DCOLOR_ARGB(0xff,0xd5,0xd5,0xd5)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.390,0.295,0.418,44.709,0.390,0.295,0.418,44.709,0.801,0.142,-0.581,44.709
106,318,14,-0.184,-1.820,4.432,5.426,"D3DCOLOR_ARGB(0xff,0x7a,0x7a,0x7a)","D3DCOLOR_ARGB(0xff,0x02,0x02,0x02)",1.000,0.681,0.289,0.418,44.709,0.681,0.289,0.418,44.709,0.609,-0.256,0.750,44.709
106,319,86,-0.318,-1.799,4.472,5.465,"D3DCOLOR_ARGB(0xff,0xa2,0xa2,0xa2)","D3DCOLOR_ARGB(0xff,0x1c,0x1c,0x1c)",1.000,0.598,0.296,0.418,44.709,0.598,0.296,0.418,44.709,0.634,0.070,0.770,44.709
106,320,78,-0.187,-1.892,4.494,5.488,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.658,0.343,0.418,44.709,0.658,0.343,0.418,44.709,-0.038,-0.514,0.857,44.709
107,321,23,-0.048,-1.779,4.541,5.534,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.990,0.336,0.418,44.709,0.990,0.336,0.418,44.709,-0.113,-0.987,-0.115,44.709
107,322,87,-0.076,-1.820,4.564,5.557,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.968,0.363,0.418,44.709,0.968,0.363,0.418,44.709,-0.681,-0.503,0.532,44.709
107,323,88,0.029,-1.575,4.646,5.639,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.910,0.294,0.418,44.709,0.910,0.294,0.418,44.709,-0.868,-0.461,-0.184,44.709
108,324,89,-0.195,-2.638,4.743,5.736,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.887,0.785,0.418,44.709,0.887,0.785,0.418,44.709,-0.737,-0.257,0.625,44.709
108,325,90,-0.185,-2.681,4.847,5.840,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.815,0.844,0.418,44.709,0.815,0.844,0.418,44.709,-0.987,-0.108,0.121,44.709
108,326,91,-0.166,-2.516,4.792,5.786,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.824,0.763,0.418,44.709,0.824,0.763,0.418,44.709,-0.987,-0.131,-0.093,44.709
109,327,29,0.079,-1.588,4.616,5.609,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.990,0.298,0.418,44.709,0.990,0.298,0.418,44.709,-0.255,-0.923,-0.287,44.709
109,328,88,0.029,-1.575,4.646,5.639,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.910,0.294,0.418,44.709,0.910,0.294,0.418,44.709,-0.868,-0.461,-0.184,44.709
109,329,30,0.140,-1.384,4.634,5.627,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.990,0.235,0.418,44.709,0.990,0.235,0.418,44.709,-0.564,-0.458,-0.687,44.709
110,330,23,-0.048,-1.779,4.541,5.534,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.990,0.336,0.418,44.709,0.990,0.336,0.418,44.709,-0.113,-0.987,-0.115,44.709
110,331,88,0.029,-1.575,4.646,5.639,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.910,0.294,0.418,44.709,0.910,0.294,0.418,44.709,-0.868,-0.461,-0.184,44.709
110,332,29,0.079,-1.588,4.616,5.609,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.990,0.298,0.418,44.709,0.990,0.298,0.418,44.709,-0.255,-0.923,-0.287,44.709
111,333,92,-0.033,-2.014,4.717,5.711,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.866,0.533,0.418,44.709,0.866,0.533,0.418,44.709,-0.961,-0.275,0.008,44.709
111,334,91,-0.166,-2.516,4.792,5.786,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.824,0.763,0.418,44.709,0.824,0.763,0.418,44.709,-0.987,-0.131,-0.093,44.709
111,335,93,-0.242,-2.372,4.838,5.831,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.759,0.749,0.418,44.709,0.759,0.749,0.418,44.709,-0.677,-0.107,-0.728,44.709
112,336,91,-0.166,-2.516,4.792,5.786,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.824,0.763,0.418,44.709,0.824,0.763,0.418,44.709,-0.987,-0.131,-0.093,44.709
112,337,94,-0.264,-2.574,4.877,5.870,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.763,0.824,0.418,44.709,0.763,0.824,0.418,44.709,-0.614,-0.081,-0.785,44.709
112,338,93,-0.242,-2.372,4.838,5.831,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.759,0.749,0.418,44.709,0.759,0.749,0.418,44.709,-0.677,-0.107,-0.728,44.709
113,339,95,-0.334,-1.482,4.697,5.690,"D3DCOLOR_ARGB(0xff,0xa3,0xa3,0xa3)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.737,0.320,0.418,44.709,0.737,0.320,0.418,44.709,0.250,0.108,-0.962,44.709
113,340,96,-0.466,-1.529,4.634,5.628,"D3DCOLOR_ARGB(0xff,0xd5,0xd5,0xd5)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.687,0.303,0.418,44.709,0.687,0.303,0.418,44.709,0.801,0.142,-0.581,44.709
113,341,97,-0.423,-1.356,4.584,5.578,"D3DCOLOR_ARGB(0xff,0xe2,0xe2,0xe2)","D3DCOLOR_ARGB(0xff,0x01,0x01,0x01)",1.000,0.712,0.199,0.418,44.709,0.712,0.199,0.418,44.709,0.769,0.280,-0.575,44.709
114,342,98,-0.113,-1.281,4.661,5.654,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.824,0.200,0.418,44.709,0.824,0.200,0.418,44.709,-0.234,-0.073,-0.969,44.709
114,343,99,-0.149,-1.507,4.711,5.704,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.805,0.334,0.418,44.709,0.805,0.334,0.418,44.709,-0.456,0.017,-0.890,44.709
114,344,100,-0.304,-1.306,4.653,5.646,"D3DCOLOR_ARGB(0xff,0xa8,0xa8,0xa8)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.756,0.219,0.418,44.709,0.756,0.219,0.418,44.709,0.222,0.176,-0.959,44.709
115,345,98,-0.113,-1.281,4.661,5.654,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.824,0.200,0.418,44.709,0.824,0.200,0.418,44.709,-0.234,-0.073,-0.969,44.709
115,346,88,0.029,-1.575,4.646,5.639,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.910,0.294,0.418,44.709,0.910,0.294,0.418,44.709,-0.868,-0.461,-0.184,44.709
115,347,99,-0.149,-1.507,4.711,5.704,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.805,0.334,0.418,44.709,0.805,0.334,0.418,44.709,-0.456,0.017,-0.890,44.709
116,348,88,0.029,-1.575,4.646,5.639,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.910,0.294,0.418,44.709,0.910,0.294,0.418,44.709,-0.868,-0.461,-0.184,44.709
116,349,101,-0.074,-1.946,4.586,5.580,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.969,0.425,0.418,44.709,0.969,0.425,0.418,44.709,-0.774,-0.089,0.627,44.709
116,350,102,0.034,-1.707,4.679,5.672,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.893,0.365,0.418,44.709,0.893,0.365,0.418,44.709,-0.978,-0.171,-0.120,44.709
117,351,94,-0.264,-2.574,4.877,5.870,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.763,0.824,0.418,44.709,0.763,0.824,0.418,44.709,-0.614,-0.081,-0.785,44.709
117,352,103,-0.456,-2.573,4.851,5.844,"D3DCOLOR_ARGB(0xff,0x97,0x97,0x97)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.699,0.832,0.418,44.709,0.699,0.832,0.418,44.709,0.567,-0.229,-0.791,44.709
117,353,104,-0.403,-2.343,4.848,5.841,"D3DCOLOR_ARGB(0xff,0x89,0x89,0x89)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.695,0.743,0.418,44.709,0.695,0.743,0.418,44.709,0.209,-0.078,-0.975,44.709
118,354,91,-0.166,-2.516,4.792,5.786,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.824,0.763,0.418,44.709,0.824,0.763,0.418,44.709,-0.987,-0.131,-0.093,44.709
118,355,90,-0.185,-2.681,4.847,5.840,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.815,0.844,0.418,44.709,0.815,0.844,0.418,44.709,-0.987,-0.108,0.121,44.709
118,356,94,-0.264,-2.574,4.877,5.870,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.763,0.824,0.418,44.709,0.763,0.824,0.418,44.709,-0.614,-0.081,-0.785,44.709
119,357,89,-0.195,-2.638,4.743,5.736,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.887,0.785,0.418,44.709,0.887,0.785,0.418,44.709,-0.737,-0.257,0.625,44.709
119,358,105,-0.221,-2.772,4.803,5.796,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.846,0.859,0.418,44.709,0.846,0.859,0.418,44.709,-0.500,-0.387,0.775,44.709
119,359,90,-0.185,-2.681,4.847,5.840,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.815,0.844,0.418,44.709,0.815,0.844,0.418,44.709,-0.987,-0.108,0.121,44.709
120,360,93,-0.242,-2.372,4.838,5.831,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.759,0.749,0.418,44.709,0.759,0.749,0.418,44.709,-0.677,-0.107,-0.728,44.709
120,361,94,-0.264,-2.574,4.877,5.870,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.763,0.824,0.418,44.709,0.763,0.824,0.418,44.709,-0.614,-0.081,-0.785,44.709
120,362,104,-0.403,-2.343,4.848,5.841,"D3DCOLOR_ARGB(0xff,0x89,0x89,0x89)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.695,0.743,0.418,44.709,0.695,0.743,0.418,44.709,0.209,-0.078,-0.975,44.709
121,363,106,0.004,-1.254,4.660,5.653,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.907,0.199,0.418,44.709,0.907,0.199,0.418,44.709,-0.505,-0.209,-0.837,44.709
121,364,88,0.029,-1.575,4.646,5.639,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.910,0.294,0.418,44.709,0.910,0.294,0.418,44.709,-0.868,-0.461,-0.184,44.709
121,365,98,-0.113,-1.281,4.661,5.654,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.824,0.200,0.418,44.709,0.824,0.200,0.418,44.709,-0.234,-0.073,-0.969,44.709
122,366,88,0.029,-1.575,4.646,5.639,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.910,0.294,0.418,44.709,0.910,0.294,0.418,44.709,-0.868,-0.461,-0.184,44.709
122,367,106,0.004,-1.254,4.660,5.653,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.907,0.199,0.418,44.709,0.907,0.199,0.418,44.709,-0.505,-0.209,-0.837,44.709
122,368,30,0.140,-1.384,4.634,5.627,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.990,0.235,0.418,44.709,0.990,0.235,0.418,44.709,-0.564,-0.458,-0.687,44.709
123,369,104,-0.403,-2.343,4.848,5.841,"D3DCOLOR_ARGB(0xff,0x89,0x89,0x89)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.695,0.743,0.418,44.709,0.695,0.743,0.418,44.709,0.209,-0.078,-0.975,44.709
123,370,107,-0.492,-2.389,4.813,5.806,"D3DCOLOR_ARGB(0xff,0xba,0xba,0xba)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.659,0.736,0.418,44.709,0.659,0.736,0.418,44.709,0.786,-0.077,-0.613,44.709
123,371,108,-0.463,-2.001,4.746,5.739,"D3DCOLOR_ARGB(0xff,0xc5,0xc5,0xc5)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.672,0.553,0.418,44.709,0.672,0.553,0.418,44.709,0.737,0.047,-0.674,44.709
124,372,109,-0.157,-1.881,4.769,5.762,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.786,0.517,0.418,44.709,0.786,0.517,0.418,44.709,-0.580,-0.147,-0.801,44.709
124,373,93,-0.242,-2.372,4.838,5.831,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.759,0.749,0.418,44.709,0.759,0.749,0.418,44.709,-0.677,-0.107,-0.728,44.709
124,374,110,-0.347,-1.891,4.779,5.773,"D3DCOLOR_ARGB(0xff,0x88,0x88,0x88)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.714,0.530,0.418,44.709,0.714,0.530,0.418,44.709,0.123,-0.017,-0.992,44.709
125,375,109,-0.157,-1.881,4.769,5.762,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.786,0.517,0.418,44.709,0.786,0.517,0.418,44.709,-0.580,-0.147,-0.801,44.709
125,376,102,0.034,-1.707,4.679,5.672,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.893,0.365,0.418,44.709,0.893,0.365,0.418,44.709,-0.978,-0.171,-0.120,44.709
125,377,92,-0.033,-2.014,4.717,5.711,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.866,0.533,0.418,44.709,0.866,0.533,0.418,44.709,-0.961,-0.275,0.008,44.709
